datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,electricity_price[€/kWh],district_heating_price[€/kWh],elec_export_price[€/kWh],PV_Cap_S1_KWp,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW,PV_Cap_S5_KWp,Buffer_Cap_S5_KWp,Buffer_Power_S5_KW,Buffer_Energy_S5_KW,heatpump_elec_Power_S5_KW,heatpump_thermal_Power_S5_KW,heatpump_elec_binary_S5,surplus_elec_cons_Power_S5_kW,surplus_therm_prod_Power_S5_kW,estimated_CO2_S5_elec,estimated_CO2_S5_district_heat,estimated_CO2_S5_buffer,estimated_CO2_S5_pv,estimated_CO2_S5_heatpump,estimated_CO2_S5_total,Consumption_S5,Consumption_S5_compare,PV_production_S5,heat_demand_district_heat_S5_kW,heat_demand_district_heat_S5_MW
2023-02-20 10:00:00,0.0,459.63,0.65945,91,0.4295909523809523,0.22622,0.06693,0.14948,27789.52601924281,0.0,429772.64215763146,60009.95,489782.5921576315,0.0,11938.130658919044,21260.03786641277,0.0,328792.3169287819,388802.26692878193,4020.6666666666665,9133.120831257142,0.0,0.0,0.0,0.0,0.0,1.0,4.16185752526878e-12,3.537578896478463e-12,4.4422127337434616e-08,60009.95,0.0,0.0,60009.95000004442,9.248572278375068e-11,9.248572278375068e-11,659.45,0.6594500000000001,21938.20968565848,24228.37867556879,0.0,19006.055688405064,219.81666666666663,659.45,1.0,180.9300000002877,153.79050000024452,0.0,0.0,0.0,0.0,20206.866899999997,20206.866899999997,4020.6666666730594,4020.666666673059,9424.45652743333,0.0,0.0,155815.71008182378,538.1633333333334,0.0,181.20300000006688,219.81666666666666,659.45,1.0,270.03750000014537,229.53187500012356,0.0,7.128051038307603e-08,0.0,0.0,20206.866899999994,20206.866900071273,6000.833333336564,6000.833333336564,66937.01925481427,0.0,0.0
2023-02-20 11:00:00,0.0,443.43,0.53211,91,0.5011404761904762,0.22622,0.06693,0.14108,27789.52601924281,0.0,501352.4268855986,48422.01,549774.4368855986,0.0,13926.458297309524,21260.03786641277,0.0,383553.5580068951,431975.5680068951,5688.5,10654.266569428572,0.0,0.0,0.0,0.0,0.0,1.0,8.284190916592144e-11,7.041562279103319e-11,8.530587607024344e-07,48422.01,0.0,0.0,48422.01000085306,1.840931314798254e-09,1.840931314798254e-09,532.11,0.53211,21938.20968565848,24228.37867556879,0.0,19006.055688405064,177.37,532.11,1.0,255.9825000001948,217.5851250001656,0.0,0.0,0.0,0.0,15730.235819999998,15730.235819999998,5688.500000004328,5688.500000004329,10994.125006166669,0.0,0.0,155815.71008182378,538.1633333333334,0.0,181.20300000006688,177.3699999997891,532.1099999993672,1.0,141.69750000036785,120.44287500031267,0.0,5.758306542702485e-08,0.0,0.0,15730.235819981293,15730.235820038877,3148.833333341508,3148.8333333415076,78085.55910735714,0.0,0.0
2023-02-20 12:00:00,0.0,444.06,0.466455,91,0.5110880952380952,0.22622,0.06693,0.1185,27789.52601924281,0.0,511304.25314669934,42447.405000000006,553751.6581466993,0.0,14202.897955261902,21260.03786641277,0.0,391167.0812819757,433614.48628197575,5866.833333333333,10865.753348285712,0.0,0.0,0.0,0.0,0.0,1.0,3.372388285287536e-11,2.8665300424944056e-11,3.477627034118219e-07,42447.405,0.0,0.0,42447.40500034776,7.494196189527858e-10,7.494196189527858e-10,466.455,0.466455,21938.20968565848,24228.37867556879,0.0,19006.055688405333,155.485,466.4549999999999,1.0,264.00750000005087,224.40637500004323,0.0,0.0,0.0,0.0,13808.933819999997,13808.933819999997,5866.833333334464,5866.833333334464,11212.357961833332,0.0,0.0,155815.71008182378,538.1633333333334,-85.39808333324316,181.20300000006688,115.97966666662158,347.93899999986473,1.0,7.425000000615749,6.311250000523387,0.0,10784.956000012307,0.0,0.0,10300.386155995993,21085.3421560083,165.00000001387858,165.00000001368332,79635.55443207141,118.51600000013525,0.11851600000013525
2023-02-20 13:00:00,0.0,452.08,0.355555,91,0.4693423809523809,0.22622,0.06693,0.11754,27789.52601924281,0.0,469540.8830663631,32355.505,501896.3880663631,0.0,13042.804175747617,21260.03786641277,0.0,359216.52448866656,391572.02948866657,6037.333333333333,9978.237792742855,0.0,0.0,0.0,0.0,0.0,1.0,4.739517944767252e-12,4.028590253052164e-12,4.975689177181214e-08,32355.505,0.0,0.0,32355.50500004976,1.0532262099482782e-10,1.0532262099482782e-10,355.555,0.355555,21938.20968565848,24228.37867556879,0.0,19006.055688405333,118.51833333333332,355.555,1.0,271.68000000005674,230.92800000004823,0.0,0.0,0.0,0.0,10715.953626666664,10715.953626666664,6037.333333334594,6037.333333334594,10296.531715233332,0.0,0.0,155815.71008182378,538.1633333333334,-95.80491666666664,95.80491666682371,118.51833333333333,355.555,1.0,7.155000000021932,6.081750000018642,0.0,0.0,0.0,0.0,10715.953626666664,10715.953626666664,159.0,159.0,73130.91632118571,0.0,0.0
2023-02-20 14:00:00,0.0,470.23,0.175755,91,0.3725847619047618,0.22622,0.06693,0.1135,27789.52601924281,0.0,372742.3416719658,15993.705,388736.0466719658,0.0,10353.955418495236,21260.03786641277,0.0,285161.9812757528,301155.6862757528,6247.5,7921.166941485712,0.0,0.0,0.0,0.0,0.0,1.0,4.300360900717598e-12,3.655306765609958e-12,4.695901884733191e-08,15993.705,0.0,0.0,15993.70500004696,9.556357557150218e-11,9.556357557150218e-11,175.755,0.175755,21938.20968565848,24228.37867556879,0.0,19006.055688405515,58.585,175.755,1.0,281.13750000021395,238.96687500018183,0.0,0.0,0.0,0.0,5509.684909999999,5509.684909999999,6247.500000004754,6247.500000004754,8173.842749466664,0.0,0.0,155815.71008182378,538.1633333333334,0.0,0.0,58.585,175.755,1.0,7.147499999976542,6.075374999980061,0.0,0.0,0.0,0.0,5509.684909999999,5509.684909999999,158.83333333333334,158.83333333333334,58054.55921137141,0.0,0.0
2023-02-20 15:00:00,0.0,482.53,0.02337,91,0.2247285714285714,0.22622,0.06693,0.114,27789.52601924281,0.0,224823.6173877646,2126.67,226950.2873877646,0.0,6245.101377571427,21260.03786641277,0.0,171998.56577683394,174125.23577683396,3525.5,4777.738417714285,0.0,0.0,0.0,0.0,0.0,1.0,4.1686137874986495e-12,3.543321719373852e-12,4.6711063674920025e-08,2126.67,0.0,0.0,2126.670000046712,9.263586194441439e-11,9.26358619444144e-11,23.37,0.02337,21938.20968565848,24228.37867556879,0.0,19006.05568840561,7.79,23.37,1.0,158.64750000012074,134.85037500010262,0.0,0.0,0.0,0.0,751.7817399999998,751.7817399999998,3525.5000000026826,3525.500000002683,4930.142592999999,0.0,0.0,155815.71008182378,538.1633333333334,0.0,0.0,7.79,23.37,1.0,7.19249999997649,6.113624999980016,0.0,0.0,0.0,0.0,751.7817399999998,751.7817399999998,159.83333333333334,159.83333333333334,35016.24191442857,0.0,0.0
2023-02-20 16:00:00,0.037,479.05,0.0008649999999999,91,0.0873242857142857,0.22622,0.06693,0.1185,27789.52601924281,0.0,87361.21835889599,78.71499999999091,87439.93335889599,37.0,2426.700857585714,21260.03786641277,3829597.100357929,66834.63435396478,3896510.4497118937,9850.666666666666,1856.5178072571427,0.0,0.0,0.0,0.0,0.0,1.0,4.144966869734646e-12,3.523221839274449e-12,4.611112146664376e-08,78.715,0.0,0.0,78.71500004611113,9.211037488299212e-11,9.211037488299212e-11,0.865,0.000865,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,443.28000000048735,376.78800000041423,4013580.6267258874,78.715,0.0,0.0,0.0,4013659.3417258863,9850.666666677496,9850.666666677496,1915.7385181,0.865,0.000865,155815.71008182378,538.1633333333334,0.0,0.0,0.28833333333333333,0.865,1.0,7.087499999991613,6.0243749999928715,0.0,0.0,0.0,0.0,27.62521666666666,27.62521666666666,157.5,157.5,13606.495578814283,0.0,0.0
2023-02-20 17:00:00,0.0,490.52,5.999999999994999e-05,91,0.0033504761904761,0.22622,0.06693,0.14074,27789.52601924281,0.0,3351.8932297991096,5.45999999999545,3357.353229799105,0.0,93.1081586095213,21260.03786641277,107637.46024996432,2564.325024484292,110207.2452744486,290.6666666666667,71.23125782856951,0.0,0.0,0.0,0.0,0.0,1.0,4.107807427551442e-12,3.4916363134187256e-12,4.679188835186329e-08,5.4599999999909,0.0,0.0,5.460000046782788,9.128460950114312e-11,9.128460950114316e-11,0.0599999999999,5.99999999999e-05,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,13.080000000024954,11.11800000002121,112938.90302538386,5.4599999999909,0.0,0.0,0.0,112944.36302538383,290.6666666666667,290.6666666666667,73.50345026666467,0.0599999999999,5.99999999999e-05,155815.71008182378,538.1633333333334,0.0,0.0,0.019999999999924967,0.0599999999997749,1.0,7.154999999991533,6.0817499999928035,0.0,0.0,0.0,0.0,1.9620799999926382,1.9620799999926382,159.0,159.0,522.0568264571288,0.0,0.0
2023-02-20 18:00:00,0.0,505.49,0.0,91,0.0,0.22622,0.06693,0.15355,27789.52601924281,0.0,0.0,0.0,0.0,0.0,0.0,21260.03786641277,150130.53,0.0,150130.53,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.595372264615073e-08,0.0,0.0,0.0,4.595372264615073e-08,9.090926159993419e-11,9.090926159993419e-11,0.0,0.0,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,0.0,0.0,150130.53,0.0,0.0,0.0,0.0,150130.53,297.0,297.0,0.0,0.0,0.0,155815.71008182378,538.1633333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81215.39333340571,0.0,0.0,0.0,0.0,81215.39333340571,160.66666666666666,160.66666666666666,0.0,0.0,0.0
2023-02-20 19:00:00,0.0,510.4,0.0,91,0.0,0.22622,0.06693,0.16872,27789.52601924281,0.0,0.0,0.0,0.0,0.0,0.0,21260.03786641277,151333.6,0.0,151333.6,296.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.662998020295497e-08,0.0,0.0,0.0,4.662998020295497e-08,9.135967908102459e-11,9.135967908102459e-11,0.0,0.0,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,0.0,0.0,151333.6,0.0,0.0,0.0,0.0,151333.6,296.5,296.5,0.0,0.0,0.0,155815.71008182378,538.1633333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81493.86666674034,0.0,0.0,0.0,0.0,81493.86666674034,159.66666666666666,159.66666666666666,0.0,0.0,0.0
2023-02-20 20:00:00,0.0,508.92,0.27904,91,0.0,0.22622,0.06693,0.16256,27789.52601924281,0.0,0.0,25392.64,25392.64,0.0,0.0,21260.03786641277,151488.52000000002,0.0,176881.16000000003,297.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.15510126305918e-12,3.531836073600303e-12,4.91060393524867e-08,25392.640000000003,0.0,0.0,25392.64000004911,9.233558362353732e-11,9.233558362353732e-11,279.04,0.27904,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,13.395000000025194,11.385750000021414,158305.50340029775,25392.640000000003,0.0,0.0,0.0,183698.14340029776,297.6666666666667,297.6666666666667,0.0,279.04,0.27904,155815.71008182378,538.1633333333334,0.0,0.0,0.0,0.0,1.0,7.484999999976143,6.3622499999797215,88459.62619971804,25392.640000000003,0.0,0.0,0.0,113852.26619971804,166.33333333333334,166.33333333333334,0.0,279.04,0.27904
2023-02-20 21:00:00,0.0,494.87,0.28016,91,0.0,0.22622,0.06693,0.154,27789.52601924281,0.0,0.0,25494.560000000005,25494.560000000005,0.0,0.0,21260.03786641277,388390.4716666667,0.0,413885.0316666667,784.8333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1145636897610416e-12,3.4973791362968853e-12,4.728448820319753e-08,25494.56,0.0,0.0,25494.560000047284,9.143474866135648e-11,9.143474866135648e-11,280.16,0.28016,21938.20968565848,24228.37867556879,0.0,19006.05568840561,0.0,0.0,1.0,35.31750000001188,30.01987500001009,405868.0428918032,25494.56,0.0,0.0,0.0,431362.6028918032,784.8333333333334,784.8333333333334,0.0,280.16,0.28016,155815.71008182378,538.1633333333334,0.0,0.0,0.0,0.0,1.0,7.214999999976463,6.1327499999799935,82914.64371639618,25494.56,0.0,0.0,0.0,108409.20371639618,160.33333333333334,160.33333333333334,0.0,280.16,0.28016
2023-02-20 22:00:00,0.0,467.99,0.0274799999999999,91,0.0,0.05735,0.06693,0.14841,27789.52601924281,0.0,0.0,2500.679999999991,2500.679999999991,0.0,0.0,21260.03786641277,1547252.9383333332,0.0,1549753.6183333332,3306.1666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.094294903111972e-12,3.4801506676451763e-12,4.4495846220760093e-08,2500.68,0.0,0.0,2500.6800000444955,9.098433118026604e-11,9.098433118026604e-11,27.48,0.02748,21938.20968565848,24228.37867556879,2936.702541671862,19006.05568840561,0.0,0.0,1.0,148.7775000002632,126.46087500022372,1616879.3205611936,2500.68,0.0,0.0,0.0,1619380.0005611936,3306.1666666725155,3306.166666672515,0.0,27.48,0.02748,155815.71008182378,538.1633333333334,0.0,0.0,9.159999999989157,27.479999999967472,1.0,7.05,5.992500000005658,46799000.0,2.960106826321862e-09,0.0,0.0,857.3576799989848,46799857.35768,156.66666666666666,156.66666666666666,0.0,0.0,0.0
2023-02-20 23:00:00,0.0,460.33,0.0790549999999999,91,0.0,0.05735,0.06693,0.14822,27789.52601924281,0.0,0.0,7194.004999999991,7194.004999999991,0.0,0.0,21260.03786641277,2543476.693333218,0.0,2550670.6983332178,5525.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.138210607525045e-12,3.5174790163962884e-12,4.4236997799228754e-08,7194.005000000001,0.0,0.0,7194.005000044238,9.196023572277876e-11,9.196023572277879e-11,79.055,0.079055,21938.20968565848,24228.37867556879,0.0,21942.758230077467,0.0,0.0,1.0,248.6400000000392,211.34400000003333,2657933.1445337525,7194.005000000001,0.0,0.0,0.0,2665127.1495337524,5525.333333333333,5525.333333333333,0.0,79.055,0.079055,155815.71008182378,538.1633333333334,0.0,0.0,26.351666666633786,79.05499999990136,1.0,7.027499999983711,5.973374999986154,46033000.0,8.97730956239684e-09,0.0,0.0,2426.0925433303055,46035426.09254334,156.16666666666666,156.16666666666666,0.0,0.0,0.0
