datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,elec_export_price[€/kWh],electricity_price[€/kWh],district_heating_price[€/kWh],PV_Cap_S1_KWp,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW,PV_Cap_S5_KWp,Buffer_Cap_S5_KWp,Buffer_Power_S5_KW,Buffer_Energy_S5_KW,heatpump_elec_Power_S5_KW,heatpump_thermal_Power_S5_KW,heatpump_elec_binary_S5,surplus_elec_cons_Power_S5_kW,surplus_therm_prod_Power_S5_kW,estimated_CO2_S5_elec,estimated_CO2_S5_district_heat,estimated_CO2_S5_buffer,estimated_CO2_S5_pv,estimated_CO2_S5_heatpump,estimated_CO2_S5_total,Consumption_S5,Consumption_S5_compare,PV_production_S5,heat_demand_district_heat_S5_kW,heat_demand_district_heat_S5_MW
2023-01-24 00:00:00,0.0,603.79,0.380005,91,0.0,0.16485,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,34580.455,34580.455,0.0,0.0,21059.80864106936,94493.1349999884,0.0,129073.5899999884,156.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0425,5.986125,98745.326075,34580.455,0.0,0.0,133325.781075,156.5,156.5,380.005,0.380005,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,7.04250000000161,5.986125000001368,98745.32607502256,34580.455,0.0,0.0,0.0,133325.78107502256,156.5,156.5,0.0,380.005,0.380005,155815.71008182378,789.5066666666667,139.01112499978748,0.0,0.0,0.0,1.0,7.042499999989233,5.986124999990848,98745.32607484903,34580.455,0.0,0.0,0.0,133325.78107484902,156.5,156.5,0.0,380.005,0.380005
2023-01-24 01:00:00,0.0,607.59,0.410085,91,0.0,0.16015,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,37317.735,37317.735,0.0,0.0,21059.80864106936,1199281.3949981711,0.0,1236599.1299981712,1973.8333333305127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.82249999985,75.49912499987249,1253249.0577728834,37317.735,0.0,0.0,1290566.7927728835,1973.83333333,1973.83333333,410.085,0.410085,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,88.82249999985896,75.49912499988011,1253249.05777301,37317.735,0.0,0.0,0.0,1290566.7927730102,1973.83333333,1973.8333333301991,0.0,410.085,0.410085,155815.71008182378,789.5066666666667,650.49554166689,139.0111249997767,0.0,0.0,1.0,88.82249999971228,75.49912499975544,1253249.0577709402,37317.735,0.0,0.0,0.0,1290566.7927709403,1973.8333333333333,1973.8333333333333,0.0,410.085,0.410085
2023-01-24 02:00:00,0.0,603.63,0.452785,91,0.0,0.1563,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,41203.435,41203.435,0.0,0.0,21059.80864106936,71429.5499996624,0.0,112632.9849996624,118.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.324999999985,4.526249999987249,74643.87974978973,41203.435000000005,0.0,0.0,115847.31474978974,118.333333333,118.33333333299998,452.785,0.452785,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,5.324999999994183,4.526249999995055,74643.87974991846,41203.435000000005,0.0,0.0,0.0,115847.31474991849,118.33333333333331,118.33333333333331,0.0,452.785,0.452785,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,5.324999999976744,4.526249999980233,74643.879749674,41203.435000000005,0.0,0.0,0.0,115847.314749674,118.33333333333333,118.33333333333333,0.0,452.785,0.45278500000000005
2023-01-24 03:00:00,0.0,594.52,0.4679199999999999,91,0.0,0.15036,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,42580.72,42580.72,0.0,0.0,21059.80864106936,38841.973333323614,0.0,81422.69333332361,65.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9399999999985003,2.498999999998725,40589.86213331263,42580.72,0.0,0.0,83170.58213331262,65.3333333333,65.3333333333,467.92,0.46792,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,2.940000000007683,2.4990000000065304,40589.8621334394,42580.72,0.0,0.0,0.0,83170.5821334394,65.33333333333333,65.33333333333333,0.0,467.92,0.46792,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,2.939999999993942,2.498999999994851,40589.86213324969,42580.72,0.0,0.0,0.0,83170.5821332497,65.33333333333333,65.33333333333333,0.0,467.92,0.46792
2023-01-24 04:00:00,0.0,599.29,0.788425,91,0.0,0.15375,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,71746.67500000002,71746.67500000002,0.0,0.0,21059.80864106936,633449.5299999999,0.0,705196.205,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.565000000000005,40.43025,661954.75885,71746.675,0.0,0.0,733701.43385,1057.0,1057.0,788.425,0.7884249999999999,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,47.56500000001884,40.43025000001602,661954.7588502622,71746.675,0.0,0.0,0.0,733701.4338502622,1057.0,1057.0,0.0,788.425,0.7884249999999999,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,47.56499999992626,40.43024999993732,661954.7588489737,71746.675,0.0,0.0,0.0,733701.4338489737,1057.0,1057.0,0.0,788.425,0.7884249999999999
2023-01-24 05:00:00,0.0,609.73,1.336735,91,0.0,0.16404,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,121642.885,121642.885,0.0,0.0,21059.80864106936,1582249.35,0.0,1703892.235,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.775,99.25875,1653450.5707500002,121642.885,0.0,0.0,1775093.4557500002,2595.0,2595.0,1336.735,1.336735,21938.20968565848,24228.37867556879,0.0,24213.426467235,0.0,0.0,1.0,116.77500000002456,99.25875000002088,1653450.5707503478,121642.885,0.0,0.0,0.0,1775093.4557503478,2595.0,2595.0,0.0,1336.735,1.336735,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,116.77499999981896,99.25874999984612,1653450.5707474367,121642.885,0.0,0.0,0.0,1775093.4557474367,2595.0,2595.0,0.0,1336.735,1.336735
2023-01-24 06:00:00,0.0,619.78,1.580445,91,0.0,0.18361,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,143820.49500000002,143820.49500000002,0.0,0.0,21059.80864106936,10432.963333315389,0.0,154253.45833331542,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7574999999985,0.643874999998725,10902.446683311744,143820.495,0.0,0.0,154722.94168331174,16.8333333333,16.8333333333,1580.445,1.580445,21938.20968565848,24228.37867556879,14.952208333790551,24213.426467235,0.0,0.0,1.0,0.7575000000231634,0.6438750000196889,10902.446683666716,143820.495,0.0,0.0,0.0,154722.94168366672,16.833333333333332,16.833333333333332,0.0,1580.445,1.580445,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.7574999999973256,0.6438749999977268,10902.44668329484,143820.495,0.0,0.0,0.0,154722.94168329483,16.833333333333332,16.833333333333332,0.0,1580.445,1.5804449999999999
2023-01-24 07:00:00,0.0,615.83,1.593265,91,0.0006161904761904,0.21008,0.33,0.0695699999999999,26962.147879123066,0.0,636.3092577704201,144987.115,145623.4242577704,0.0,16.613820047616993,21059.80864106936,0.0,497.013489624914,145484.1284896249,0.0,12.976854352379348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144987.11500000002,0.0,0.0,144987.11500000002,0.0,0.0,1593.265,1.5932650000000002,21938.20968565848,24228.37867556879,-27.036231744308164,24228.37867556879,13.51811587239503,40.55434761718509,1.0,0.0,0.0,0.0,141296.66936683617,0.0,0.0,449.54251007564017,141746.2118769118,0.0,0.0,13.518116066664994,1552.710652382815,1.552710652382815,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,144987.11500000002,0.0,0.0,0.0,144987.11500000002,0.0,0.0,96.01215654284526,1593.265,1.5932650000000002
2023-01-24 08:00:00,0.0,610.51,1.649925,91,0.0244547619047619,0.2511,0.33,0.0695699999999999,26962.147879123066,0.0,25253.21633143437,150143.17500000002,175396.3913314344,0.0,659.352958690476,21059.80864106936,0.0,19724.98281278743,169868.15781278745,-2.650325070518988e-09,515.0126393095237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150143.175,0.0,0.0,150143.175,0.0,0.0,1649.925,1.649925,21938.20968565848,24228.37867556879,-1072.9873889590951,24201.342443824484,536.4936944797885,1609.4810834393654,1.0,0.0,0.0,0.0,3680.396407017743,0.0,0.0,17686.87733251022,21367.27373952796,0.0,0.0,536.4937021666665,40.44391656063453,0.0404439165606345,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,150143.175,0.0,0.0,0.0,150143.175,0.0,0.0,3810.4360890714274,1649.925,1.6499249999999999
2023-01-24 09:00:00,0.1565,604.37,1.71229,91,0.1158957142857142,0.25643,0.33,0.0695699999999999,26962.147879123066,0.0,119679.73992729836,155818.39,275498.12992729835,156.5,3124.7976329285693,21059.80864106936,0.0,93480.4019465169,249298.7919465169,-3.6156712438963238e-09,2440.741722671427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,155818.38999999998,0.0,0.0,155818.38999999998,0.0,0.0,1712.29,1.71229,21938.20968565848,24228.37867556879,-1141.526666666158,23128.355054865388,570.7633333333333,1712.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18627.420731400016,18627.420731400016,0.0,0.0,2542.544518099998,0.0,0.0,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,155818.38999999998,0.0,0.0,0.0,155818.38999999998,0.0,0.0,18058.3730073857,1712.29,1.7122899999999999
2023-01-24 10:00:00,1.973833333333333,603.19,1.691685,91,0.1389391534391534,0.2386599999999999,0.33,0.0695699999999999,26962.147879123066,0.0,143475.5534468213,153943.33500000002,297418.8884468213,1973.833333333333,3746.0982958994696,21059.80864106936,0.0,112067.0249939988,266010.35999399883,-3.619528121667769e-09,2926.032172989417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153943.335,0.0,0.0,153943.335,0.0,0.0,1691.685,1.691685,21938.20968565848,24228.37867556879,-1127.7899999995143,21986.82838819923,563.895,1691.685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18367.33455270002,18367.33455270002,0.0,0.0,3048.076325370369,0.0,0.0,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,153943.335,0.0,0.0,0.0,153943.335,0.0,0.0,21648.902839920625,1691.685,1.6916849999999999
2023-01-24 11:00:00,0.1183333333333333,600.01,1.5332549999999998,91,0.17854,0.22998,0.33,0.0695699999999999,26962.147879123066,0.0,184369.3780935696,139526.205,323895.5830935696,118.3333333333333,4813.822261,21059.80864106936,0.0,144008.69839194085,283534.90339194087,-3.623861692215891e-09,3760.0184774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139526.20500000002,0.0,0.0,139526.20500000002,0.0,0.0,1533.255,1.533255,21938.20968565848,24228.37867556879,-1022.1699999994892,20859.038388199715,511.085,1533.255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16559.429985900013,16559.429985900013,0.0,0.0,3916.8480134,0.0,0.0,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,139526.20500000002,0.0,0.0,0.0,139526.20500000002,0.0,0.0,27819.3368634,1533.255,1.533255
2023-01-24 12:00:00,0.0653333333333333,602.61,1.31674,91,0.146037619047619,0.2179199999999999,0.33,0.0695699999999999,26962.147879123066,0.0,150805.78583032032,119823.34,270629.1258303203,65.3333333333333,3937.4881904047606,21059.80864106936,0.0,117792.58113229858,237615.9211322986,-3.6286719555146844e-09,3075.524509995237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119823.34,0.0,0.0,119823.34,0.0,0.0,1316.74,1.31674,21938.20968565848,24228.37867556879,-877.8266666661826,19836.868388200222,438.91333333333336,1316.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14282.652445200012,14282.652445200012,0.0,0.0,3203.8039545666657,0.0,0.0,155815.71008182378,789.5066666666667,0.0,789.5066666666667,0.0,0.0,1.0,0.0,0.0,0.0,119823.34,0.0,0.0,0.0,119823.34,0.0,0.0,22754.955298614277,1316.74,1.31674
2023-01-24 13:00:00,1.0570000000000002,609.95,1.196395,91,0.1941128571428571,0.20605,0.33,0.0695699999999999,26962.147879123066,0.0,200450.69312994755,108871.945,309322.63812994753,1057.0000000000002,5233.699971214284,21059.80864106936,0.0,156569.61968356778,265441.5646835678,-3.633308875983232e-09,4087.979889985713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108871.945,0.0,0.0,108871.945,0.0,0.0,1196.395,1.196395,21938.20968565848,24228.37867556879,-797.5966666661815,18959.04172153404,398.79833333333335,1196.395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13135.340344500011,13135.340344500011,0.0,0.0,4258.488623699998,0.0,0.0,155815.71008182378,789.5066666666667,-789.5066666666667,789.5066666666667,394.75333333333333,1184.26,1.0,0.0,0.0,0.0,1104.2849999999992,0.0,0.0,13002.108966000013,14106.393966000012,0.0,0.0,30245.832655842845,12.134999999999991,0.012134999999999991
2023-01-24 14:00:00,2.595,617.05,1.1017,91,0.1764166666666666,0.21564,0.33,0.0695699999999999,26962.147879123066,0.0,182176.7173671746,100254.69999999998,282431.4173671746,2595.0,4756.572629166665,21059.80864106936,0.0,142296.03753421962,242550.7375342196,-3.6365157181737595e-09,3715.301480833332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100254.7,0.0,0.0,100254.7,0.0,0.0,1101.7,1.1017,21938.20968565848,24228.37867556879,-734.4666666666667,18161.44505486786,367.23333333333335,1101.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12236.471730000012,12236.471730000012,0.0,0.0,3870.265880833332,0.0,0.0,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100254.7,0.0,0.0,0.0,100254.7,0.0,0.0,27488.48817249999,1101.7,1.1017000000000001
2023-01-24 15:00:00,0.0168333333333333,619.57,1.044555,91,0.0551428571428571,0.21812,0.33,0.0695699999999999,26962.147879123066,0.0,56943.2859736699,95054.505,151997.7909736699,16.8333333333333,1486.7699857142843,21059.80864106936,0.0,44477.71414115474,139532.21914115472,-3.634955632779557e-09,1161.2980942857134,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95054.505,0.0,0.0,95054.505,0.0,0.0,1044.555,1.044555,21938.20968565848,24228.37867556879,-696.3699999995181,17426.9783882017,348.185,1044.555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11649.148944300012,11649.148944300012,0.0,0.0,1209.735579999999,0.0,0.0,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95054.505,0.0,0.0,0.0,95054.505,0.0,0.0,8592.123437142849,1044.555,1.0445550000000001
2023-01-24 16:00:00,0.0,617.43,1.02691,91,0.0080438095238095,0.22458,0.33,0.0695699999999999,26962.147879123066,0.0,8306.442026481358,93448.81,101755.25202648136,0.0,216.8783989523803,21059.80864106936,0.0,6488.06172082769,99936.8717208277,0.0,169.40110024761856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93448.81,0.0,0.0,93448.81,0.0,0.0,1026.91,1.02691,21938.20968565848,24228.37867556879,-352.9335600079715,16730.60838820218,176.46678000424066,529.4003400127219,1.0,0.0,0.0,0.0,45273.37905884232,0.0,0.0,5883.617734812994,51156.99679365531,0.0,0.0,176.4667825333328,497.50965998727816,0.4975096599872781,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93448.81000000001,0.0,0.0,0.0,93448.81000000001,0.0,0.0,1253.3518920571391,1026.91,1.02691
2023-01-24 17:00:00,0.0,616.39,1.11665,91,0.0,0.25,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,101615.15,101615.15,0.0,0.0,21059.80864106936,0.0,0.0,101615.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101615.15,0.0,0.0,101615.15,0.0,0.0,1116.65,1.11665,21938.20968565848,24228.37867556879,0.0,16377.67482819421,0.0,0.0,1.0,0.0,0.0,0.0,101615.15,0.0,0.0,0.0,101615.15,0.0,0.0,0.0,1116.65,1.11665,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101615.15,0.0,0.0,0.0,101615.15,0.0,0.0,0.0,1116.65,1.1166500000000001
2023-01-24 18:00:00,0.0,619.05,1.056485,91,0.0,0.25,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,96140.13499999998,96140.13499999998,0.0,0.0,21059.80864106936,0.0,0.0,96140.13499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96140.135,0.0,0.0,96140.135,0.0,0.0,1056.485,1.056485,21938.20968565848,24228.37867556879,0.0,16377.674828194691,0.0,0.0,1.0,0.0,0.0,0.0,96140.135,0.0,0.0,0.0,96140.135,0.0,0.0,0.0,1056.485,1.056485,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96140.135,0.0,0.0,0.0,96140.135,0.0,0.0,0.0,1056.485,1.056485
2023-01-24 19:00:00,0.0,618.28,0.605865,91,0.0,0.23142,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,55133.715,55133.715,0.0,0.0,21059.80864106936,0.0,0.0,55133.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55133.715,0.0,0.0,55133.715,0.0,0.0,605.865,0.605865,21938.20968565848,24228.37867556879,0.0,16377.674828195177,0.0,0.0,1.0,0.0,0.0,0.0,55133.715,0.0,0.0,0.0,55133.715,0.0,0.0,0.0,605.865,0.605865,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55133.715000000004,0.0,0.0,0.0,55133.715000000004,0.0,0.0,0.0,605.865,0.605865
2023-01-24 20:00:00,0.0,618.16,0.24938,91,0.0,0.21462,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,22693.58,22693.58,0.0,0.0,21059.80864106936,0.0,0.0,22693.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22693.58,0.0,0.0,22693.58,0.0,0.0,249.38,0.24938,21938.20968565848,24228.37867556879,0.0,16377.674828195682,0.0,0.0,1.0,0.0,0.0,0.0,22693.58,0.0,0.0,0.0,22693.58,0.0,0.0,0.0,249.38,0.24938,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22693.579999999998,0.0,0.0,0.0,22693.579999999998,0.0,0.0,0.0,249.38,0.24938
2023-01-24 21:00:00,0.0,617.73,0.251195,91,0.0,0.18891,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,22858.745,22858.745,0.0,0.0,21059.80864106936,0.0,0.0,22858.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22858.745,0.0,0.0,22858.745,0.0,0.0,251.195,0.251195,21938.20968565848,24228.37867556879,0.0,16377.674828196172,0.0,0.0,1.0,0.0,0.0,0.0,22858.745,0.0,0.0,0.0,22858.745,0.0,0.0,0.0,251.195,0.251195,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22858.745,0.0,0.0,0.0,22858.745,0.0,0.0,0.0,251.195,0.251195
2023-01-24 22:00:00,0.0,620.86,0.3283,91,0.0,0.17589,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,29875.3,29875.3,0.0,0.0,21059.80864106936,0.0,0.0,29875.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29875.3,0.0,0.0,29875.3,0.0,0.0,328.3,0.3283,21938.20968565848,24228.37867556879,0.0,16377.674828196685,0.0,0.0,1.0,0.0,0.0,0.0,29875.3,0.0,0.0,0.0,29875.3,0.0,0.0,0.0,328.3,0.3283,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29875.3,0.0,0.0,0.0,29875.3,0.0,0.0,0.0,328.3,0.32830000000000004
2023-01-24 23:00:00,0.0,612.73,0.342895,91,0.0,0.16224,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,31203.445000000003,31203.445000000003,0.0,0.0,21059.80864106936,0.0,0.0,31203.445000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31203.445,0.0,0.0,31203.445,0.0,0.0,342.895,0.342895,21938.20968565848,24228.37867556879,0.0,16377.674828197169,0.0,0.0,1.0,0.0,0.0,0.0,31203.445,0.0,0.0,0.0,31203.445,0.0,0.0,0.0,342.895,0.342895,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31203.445,0.0,0.0,0.0,31203.445,0.0,0.0,0.0,342.895,0.342895
2023-01-25 00:00:00,0.0,604.41,0.36684,91,0.0,0.15136,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,33382.44,33382.44,0.0,0.0,21059.80864106936,84516.66499975871,0.0,117899.10499975873,139.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.697499999983507,5.692874999985981,94004.3909747685,33382.439999999995,0.0,0.0,127386.8309747685,148.83333333296682,148.83333333296682,366.84,0.36684,21938.20968565848,24228.37867556879,124.20695833350187,16377.674828197669,0.0,0.0,1.0,6.292500000008538,5.348625000007257,88319.91492511983,33382.439999999995,0.0,0.0,0.0,121702.3549251198,139.83333333333334,139.83333333333334,0.0,366.84,0.36684,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,20.60999999975333,17.518499999790333,289276.6700965378,33382.439999999995,0.0,0.0,0.0,322659.1100965378,458.0,458.0,0.0,366.84,0.36684
2023-01-25 01:00:00,0.0,605.4,0.367855,91,0.0,0.15043,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,33474.80499999999,33474.80499999999,0.0,0.0,21059.80864106936,84957.79999945243,0.0,118432.60499945242,140.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.870000000013937,5.839500000011847,96583.49800019592,33474.805,0.0,0.0,130058.30300019594,152.6666666669764,152.66666666697637,367.855,0.367855,21938.20968565848,24228.37867556879,124.65108333165465,16501.88178653117,0.0,0.0,1.0,6.314999999914954,5.36774999992771,88780.90099880435,33474.805,0.0,0.0,0.0,122255.70599880436,140.3333333310324,140.3333333314434,0.0,367.855,0.367855,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,124.33499999973186,105.68474999977208,1747992.6089962302,33474.805,0.0,0.0,0.0,1781467.41399623,2763.0,2763.0,0.0,367.855,0.36785500000000004
2023-01-25 02:00:00,0.0,605.95,0.35507,91,0.0,0.15056,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,32311.369999999995,32311.369999999995,0.0,0.0,21059.80864106936,85539.94166659142,0.0,117851.3116665914,141.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8999999999839465,5.864999999986354,97093.38833310745,32311.37,0.0,0.0,129404.75833310744,153.3333333329766,153.3333333329766,355.07,0.35507,21938.20968565848,24228.37867556879,125.39129166765888,16626.532869862822,0.0,0.0,1.0,6.352500000050267,5.399625000042727,89389.23904237401,32311.37,0.0,0.0,0.0,121700.609042374,141.16666666666666,141.16666666778372,0.0,355.07,0.35507,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,71.07749999975789,60.415874999794205,1000167.4361215932,32311.37,0.0,0.0,0.0,1032478.8061215932,1579.5,1579.5,0.0,355.07,0.35507
2023-01-25 03:00:00,0.0,605.18,0.378505,91,0.0,0.14702,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,34443.954999999994,34443.954999999994,0.0,0.0,21059.80864106936,84926.9266643314,0.0,119370.8816643314,140.33333332982488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.854999999983957,5.8267499999863634,96337.5955664412,34443.955,0.0,0.0,130781.5505664412,152.33333333297682,152.33333333297682,378.505,0.378505,21938.20968565848,24228.37867556879,124.65108333371909,16751.92416153048,0.0,0.0,1.0,6.315000000019542,5.367750000016611,88748.6383669413,34443.955,0.0,0.0,0.0,123192.5933669413,140.33333333333334,140.33333333333334,0.0,378.505,0.378505,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,149.47499999995264,127.05374999995975,2100665.5138326674,34443.955,0.0,0.0,0.0,2135109.4688326675,3321.6666666666665,3321.6666666666665,0.0,378.505,0.378505
2023-01-25 04:00:00,0.0,604.31,0.476205,91,0.0,0.14598,0.33,0.0695699999999999,26962.147879123066,0.0,0.0,43334.655,43334.655,0.0,0.0,21059.80864106936,80574.66666593801,0.0,123909.321665938,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.524999999998443,5.546249999998676,91568.07274997816,43334.655,0.0,0.0,134902.72774997813,144.9999999999654,144.9999999999654,476.205,0.476205,21938.20968565848,24228.37867556879,118.43333333333334,16876.5752448642,0.0,0.0,1.0,6.0,5.1,84200.5266661219,43334.655,0.0,0.0,0.0,127535.1816661219,133.33333333209904,133.33333333333334,0.0,476.205,0.476205,155815.71008182378,789.5066666666667,0.0,0.0,0.0,0.0,1.0,73.22250000027948,62.23912500023756,1027562.1773122553,43334.655,0.0,0.0,0.0,1070896.8323122552,1627.1666666666667,1627.1666666666667,0.0,476.205,0.476205
