datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,electricity_price[€/kWh],elec_export_price[€/kWh],district_heating_price[€/kWh],PV_Cap_S1_KWp,grid_import_S1_kWh,grid_export_S1_kWh,OPEX_S1_€,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,grid_import_S2_kWh,grid_export_S2_kWh,OPEX_S2_€,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,grid_import_S3_kWh,grid_export_S3_kWh,OPEX_S3_€,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,grid_import_S4_kWh,grid_export_S4_kWh,OPEX_S4_€,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW
2023-03-14 08:00:00,0.0538333333333333,390.87,0.7472799999999999,91,0.0675719047619047,0.33,0.1293,0.06683,18699.98821029776,0.0,1209.7604890615912,-156.42203123566375,0.0,48395.6433977244,68002.48,116398.12339772438,53.8333333333333,1263.5939433285705,19099.84738713744,0.0,1198.6130686104734,-154.98066977133422,0.0,49430.48052778121,117432.9605277812,92.0,1290.6132451666654,56.77833333329818,0.0,18.7368499999884,0.0,0.0,0.0,0.0,0.0,1.0,2.4449999999984864,2.078249999998713,22192.94714998626,68002.48,0.0,0.0,90195.42714998624,54.333333333333336,54.333333333333336,747.28,0.7472799999999999,0.0,961.2477787930143,-124.28933779793674,19334.67935719638,24018.980927485434,-416.4676666666666,1406.2677083333333,249.09333333333333,747.28,1.0,4.140000000000001,3.5190000000000006,0.0,0.0,0.0,0.0,5257.608004800005,0.0,92.0,92.00000000000001,1306.4811555619035,0.0,0.0
2023-03-14 09:00:00,0.0546666666666666,376.85,0.597455,91,0.0622504761904761,0.33,0.1,0.06683,18699.98821029776,0.0,1109.4165041810777,-110.94165041810776,0.0,44584.38544346963,54368.405,98952.79044346962,54.6666666666666,1164.0832822571413,19099.84738713744,0.0,1122.9745950151846,-112.29745950151846,0.0,45537.72698908151,99906.1319890815,66.0,1188.9747576666648,9173.706666665898,0.0,3027.3231999997465,0.0,0.0,0.0,0.0,0.0,1.0,395.0399999999669,335.78399999997185,3457111.357333044,54368.405000000006,0.0,0.0,3511479.7623330434,8778.666666666666,8778.666666666666,597.455,0.5974550000000001,0.0,935.4713303094381,-93.54713303094383,19334.67935719638,24018.980927485434,-339.67883333333333,989.8000416666666,199.15166666666667,597.455,1.0,2.97,2.5245,0.0,0.0,0.0,0.0,4052.7165015000037,0.0,66.0,66.0,1203.5930369904745,0.0,0.0
2023-03-14 10:00:00,0.0543333333333333,367.36,0.55241,91,0.1471257142857142,0.33,0.07679,0.06683,18699.98821029776,0.0,2696.91578924653,-207.09616345624104,0.0,105372.84139480772,50269.31,155642.15139480773,54.3333333333333,2751.249385885713,19099.84738713744,0.0,2756.4120229194814,-211.66487923998696,0.0,107626.01381115094,157895.32381115094,53.66666666666666,2810.079073999998,16395.527499993375,0.0,5410.524074997814,0.0,0.0,0.0,0.0,0.0,1.0,706.0274999997147,600.1233749997575,6023060.982397567,50269.31,0.0,0.0,6073330.292397566,15689.5,15689.5,552.41,0.55241,0.0,2604.410177584928,-199.9926575367466,19334.67935719638,24018.980927485434,-320.603916666637,650.1212083333332,184.13666666666666,552.41,1.0,2.4150000000015,2.052750000001275,0.0,0.0,0.0,0.0,3652.800076800003,0.0,53.6666666667,53.6666666667,2844.6286054857123,0.0,0.0
2023-03-14 11:00:00,0.0634999999999999,370.49,0.547585,91,0.1134233333333333,0.33,0.06085,0.06683,18699.98821029776,0.0,2057.514996099766,-125.19978751267077,0.0,81234.87435062128,49830.235,131065.10935062128,63.4999999999999,2121.0151991,19099.84738713744,0.0,2103.535023467426,-128.00010617799288,0.0,82971.90806546753,132802.14306546754,62.833333333333336,2166.368653166666,10317.981666667314,0.0,3404.933950000214,0.0,0.0,0.0,0.0,0.0,1.0,444.3150000000279,377.6677500000237,3822709.027683573,49830.235,0.0,0.0,3872539.262683573,9873.666666666666,9873.666666666666,547.585,0.547585,0.0,1944.814614951327,-118.34196931978825,19334.67935719638,24018.980927485434,-309.24495833336294,329.5172916666963,182.52833333333334,547.585,1.0,2.8274999999985,2.403374999998725,0.0,0.0,0.0,0.0,3651.7457997000038,0.0,62.8333333333,62.8333333333,2193.0038545333327,0.0,0.0
2023-03-14 12:00:00,0.1091666666666666,370.16,0.53032,91,0.142407619047619,0.33,0.05445,0.06683,18699.98821029776,0.0,2553.8541305871768,-139.05735741047178,0.0,101993.69653483487,48259.12,150252.81653483488,109.1666666666666,2663.0210521142853,19099.84738713744,0.0,1661.7971239124015,-90.48485339703028,0.0,104174.61317930618,152433.73317930615,1058.16666667,2719.9641626666657,19289.829166695148,0.0,6365.643625009399,0.0,0.0,0.0,0.0,0.0,1.0,830.6625000012265,706.0631250010425,7140323.164343877,48259.12,0.0,0.0,7188582.284343877,18459.166666691388,18459.16666669392,530.32,0.53032,0.0,1470.8481523113683,-80.087681893354,19334.67935719638,24018.980927485434,0.0,20.272333333333336,176.77333333333334,530.32,1.0,47.61750000015,40.474875000127504,0.0,0.0,0.0,0.0,3533.4585216000037,0.0,1058.16666667,1058.16666667,2753.4057438476184,0.0,0.0
2023-03-14 13:00:00,0.4753333333333333,372.78,0.410765,91,0.0854321428571428,0.33,0.0642399999999999,0.06683,18699.98821029776,0.0,1122.2467308752384,-72.0931299914252,0.0,61187.31645917573,37379.615,98566.93145917571,475.33333333333326,1597.580217107142,19099.84738713744,0.0,1102.9075571937285,-70.85078147412499,0.0,62495.67610717391,99875.2911071739,528.833333333,1631.741113749999,15535.318333293466,0.0,5126.655049986844,0.0,0.0,0.0,0.0,0.0,1.0,668.9849999982832,568.6372499985407,5791255.968285138,37379.615,0.0,0.0,5828635.583285138,14866.333333293063,14866.333333295182,410.765,0.410765,0.0,962.2505889405718,-61.81497783354223,19334.67935719638,24018.980927485434,0.0,20.272333333333336,136.92166666666665,410.765,1.0,23.797499999985003,20.227874999987254,0.0,0.0,0.0,0.0,2756.249580600002,0.0,528.833333333,528.833333333,1651.8031438571418,0.0,0.0
2023-03-14 14:00:00,0.1536666666666666,393.86,0.286495,91,0.1322523809523809,0.33,0.0802099999999999,0.06683,18699.98821029776,0.0,2319.451297919208,-186.04318860609945,0.0,94720.41804365176,26071.045,120791.46304365176,153.6666666666666,2473.118201285713,19099.84738713744,0.0,2187.50029276876,-175.45939848298204,0.0,96745.8112130436,122816.8562130436,338.5,2526.000638333332,15382.574166695427,0.0,5076.249475009491,0.0,0.0,0.0,0.0,0.0,1.0,662.4075000012385,563.0463750010528,6058580.661294661,26071.045,0.0,0.0,6084651.706294661,14720.166666693134,14720.16666669419,286.495,0.286495,0.0,2107.8265465993727,-169.0687673027355,19334.67935719638,24018.980927485434,0.0,20.272333333333336,95.49833333333333,286.495,1.0,15.2325,12.947625,0.0,0.0,0.0,0.0,2031.100572600002,0.0,338.5,338.5,2557.05746495238,0.0,0.0
2023-03-14 15:00:00,0.1946666666666666,422.68,0.387485,91,0.0770866666666666,0.33,0.09253,0.06683,18699.98821029776,0.0,1246.853091171448,-115.37131652609408,0.0,55210.20672521237,35261.135,90471.34172521238,194.6666666666666,1441.5198957999987,19099.84738713744,0.0,1204.343568917102,-111.43791043189944,0.0,56390.75868952512,91651.89368952512,268.0,1472.3437703333318,14603.874999995152,0.0,4819.278749998401,0.0,0.0,0.0,0.0,0.0,1.0,628.8749999997913,534.5437499998226,6172765.884997951,35261.135,0.0,0.0,6208027.019997951,13975.0,13975.0,387.485,0.387485,0.0,1081.2243160490561,-100.04568596401917,19334.67935719638,24018.980927485434,-20.272333333333336,20.272333333333336,129.16166666666666,387.485,1.0,12.06,10.251,0.0,0.0,0.0,0.0,2948.078876400002,0.0,268.0,268.0,1490.4460322666653,0.0,0.0
2023-03-14 16:00:00,2.0923333333333334,455.66,0.5416249999999999,91,0.0126014285714285,0.33,0.1285,0.06683,18699.98821029776,1856.686767606952,0.0,612.7066333102943,846017.8925277839,9025.26346700282,49287.87499999999,904331.0309947866,2092.333333333333,235.64658827142725,19099.84738713744,243.3146374263452,0.0,80.2938303506939,110868.74768968843,9218.249386570924,169374.87207625934,484.0,240.6853954999986,147.51916666796896,0.0,48.68132500042976,0.0,0.0,0.0,0.0,0.0,1.0,6.35250000005608,5.399625000047667,67218.58348392673,49287.875,0.0,0.0,116506.45848392672,141.16666666666666,141.16666666666666,541.625,0.541625,262.1354191293649,0.0,86.50468831269042,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,21.78,18.513,119444.62508048641,49287.875,0.0,0.0,0.0,168732.5000804864,484.0,484.0,243.6445889714272,541.625,0.541625
2023-03-14 17:00:00,9.545,459.43,0.51677,91,0.0174261904761904,0.33,0.14009,0.06683,18699.98821029776,9219.130443537804,0.0,3042.313046367476,4235545.099674573,12480.804012239638,47026.07,4295051.973686813,9545.0,325.8695876428558,19099.84738713744,0.0,3.170911967608845,-0.444213057542323,0.0,12747.679261705483,59773.74926170548,329.666666667,332.8376241666652,169.46416666701694,0.0,55.92317500011559,0.0,0.0,0.0,0.0,0.0,1.0,7.297500000015084,6.202875000012821,77856.9220918276,47026.07,0.0,0.0,124882.9920918276,162.16666666666666,162.16666666666666,516.77,0.51677,7.571861392258711,0.0,2.4987142594453746,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,14.835000000015,12.60975000001275,3478.7402794454197,47026.07,0.0,0.0,0.0,50504.81027944542,329.666666667,329.666666667,336.92981647618905,516.77,0.51677
2023-03-14 18:00:00,7.276666666666666,475.91,0.39486,91,0.0003719047619047,0.33,0.14952,0.06683,18699.98821029776,7269.712052006877,0.0,2399.00497716227,3459728.662670593,266.3617415920227,35932.26,3495927.284412185,7276.666666666666,6.954615328570272,19099.84738713744,1358.7300091350648,0.0,448.3809030145714,646633.1986474687,272.0573166660177,682837.5159641347,1365.83333333,7.103325166665484,192.80249999998856,0.0,63.62482499999624,0.0,0.0,0.0,0.0,0.0,1.0,8.302499999999508,7.057124999999582,91756.63777499455,35932.26,0.0,0.0,127688.89777499458,184.5,184.5,394.86,0.39486,1420.1051740070022,0.0,468.6347074223108,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,61.46249999985,52.2431249998725,675842.2533616725,35932.26,0.0,0.0,0.0,711774.5133616725,1365.83333333,1365.83333333,7.190659561903566,394.86,0.39486
2023-03-14 19:00:00,0.7925,490.69,0.24442,91,0.0,0.33,0.15868,0.06683,18699.98821029776,792.5,0.0,261.52500000000003,388871.825,0.0,22242.22,411114.045,792.5,0.0,19099.84738713744,1946.33333333,0.0,642.2899999989,955046.3033316976,0.0,977288.5233316976,1946.33333333,0.0,167.89666666762932,0.0,55.40590000031768,0.0,0.0,0.0,0.0,0.0,1.0,7.230000000041454,6.145500000035236,82385.21536713903,22242.22,0.0,0.0,104627.43536713904,160.66666666666666,160.66666666666666,244.42,0.24442,2033.91833332985,0.0,671.1930499988505,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,87.58499999985,74.4472499998725,998023.3869816241,22242.219999999998,0.0,0.0,0.0,1020265.606981624,1946.33333333,1946.33333333,0.0,244.42,0.24442
2023-03-14 20:00:00,4.506166666666667,491.0,0.133385,91,0.0,0.33,0.1453,0.06683,18699.98821029776,4506.166666666667,0.0,1487.035,2212527.833333333,0.0,12138.035,2224665.8683333336,4506.166666666667,0.0,19099.84738713744,5274.66666667,0.0,1740.6400000011,2589861.3333349703,0.0,2601999.3683349704,5274.66666667,0.0,176.25666666699303,0.0,58.1647000001077,0.0,0.0,0.0,0.0,0.0,1.0,7.590000000014054,6.451500000011946,86542.02333349358,12138.035,0.0,0.0,98680.05833349358,168.66666666666666,168.66666666666666,133.385,0.133385,5512.02666667015,0.0,1818.9688000011495,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,237.36000000015002,201.75600000012753,2706405.0933350436,12138.035,0.0,0.0,0.0,2718543.128335044,5274.66666667,5274.66666667,0.0,133.385,0.133385
2023-03-14 21:00:00,12.772666666666666,454.91,0.11409,91,0.0,0.33,0.13291,0.06683,18699.98821029776,12772.6666667,0.0,4214.980000011001,5810413.793348498,0.0,10382.19,5820795.983348498,12772.666666666666,0.0,19099.84738713744,6892.83333333,0.0,2274.6349999989,3135618.8116651503,0.0,3146001.0016651503,6892.83333333,0.0,1576.3824999992926,0.0,520.2062249997666,0.0,0.0,0.0,0.0,0.0,1.0,67.88249999996954,57.70012499997411,717112.1630746783,10382.19,0.0,0.0,727494.3530746782,1508.5,1508.5,114.09,0.11409,7203.010833329849,0.0,2376.9935749988504,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,310.17749999985,263.6508749998725,3276721.658190082,10382.19,0.0,0.0,0.0,3287103.848190082,6892.83333333,6892.83333333,0.0,114.09,0.11409
2023-03-14 22:00:00,5.287,428.95,0.112785,91,0.0,0.33,0.12612,0.06683,18699.98821029776,5287.0,0.0,1744.71,2267858.65,0.0,10263.435,2278122.085,5287.0,0.0,19099.84738713744,1191.83333333,0.0,393.3049999989,511236.90833190345,0.0,521500.34333190345,1191.83333333,0.0,7015.607499996756,0.0,2315.150474998929,0.0,0.0,0.0,0.0,0.0,1.0,302.1074999998603,256.79137499988127,3009344.837123608,10263.435,0.0,0.0,3019608.2721236083,6713.5,6713.5,112.785,0.112785,1245.4658333298498,-2.2737367544323206e-13,411.00372499885054,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,53.63249999985,45.587624999872496,534242.5692068391,10263.435,0.0,0.0,0.0,544506.0042068391,1191.83333333,1191.83333333,0.0,112.785,0.112785
2023-03-14 23:00:00,0.7468333333333333,428.74,0.10017,91,0.0,0.33,0.11059,0.06683,18699.98821029776,746.8333333333334,0.0,246.455,320197.32333319046,0.0,9115.47,329312.79333319044,746.8333333333334,0.0,19099.84738713744,95.83333333333331,0.0,31.625,41087.583333319046,0.0,50203.05333331905,95.83333333333331,0.0,58.1716666667019,0.0,19.19665000001163,0.0,0.0,0.0,0.0,0.0,1.0,2.5050000000015173,2.129250000001289,24940.520366681776,9115.47,0.0,0.0,34055.99036668178,55.66666666666666,55.66666666666666,100.17,0.10017,100.14583333329851,1.4210854715202004e-14,33.04812499998851,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,4.312499999998501,3.6656249999987254,42936.5245833184,9115.47,0.0,0.0,0.0,52051.9945833184,95.8333333333,95.83333333330002,0.0,100.17,0.10017
2023-03-15 00:00:00,0.1128333333333332,434.35,0.044545,91,0.0,0.33,0.10551,0.06683,18699.98821029776,112.83333333333331,0.0,37.235,49009.15833318855,0.0,4053.5950000000007,53062.75333318855,112.8333333333332,0.0,19099.84738713744,6621.66666667,0.0,2185.1500000011,2876120.9166681147,0.0,2880174.511668115,6621.66666667,0.0,59.216666643959854,0.0,19.541499992506758,0.0,0.0,0.0,0.0,0.0,1.0,2.55,2.1674999991688657,25720.759156803964,4053.595,0.0,0.0,29774.354156803965,56.66666664471648,56.66666664493766,44.545,0.044545,6919.641666670151,0.0,2283.48175000115,19334.67935719638,24018.980927485434,0.0,0.0,0.0,0.0,1.0,297.97500000015003,253.27875000012753,3005546.35791818,4053.5950000000003,0.0,0.0,0.0,3009599.9529181803,6621.66666667,6621.66666667,0.0,44.545,0.044545
