datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,electricity_price[€/kWh],elec_export_price[€/kWh],district_heating_price[€/kWh],PV_Cap_S1_KWp,grid_import_S1_kWh,grid_export_S1_kWh,OPEX_S1_€,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,grid_import_S2_kWh,grid_export_S2_kWh,OPEX_S2_€,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,grid_import_S3_kWh,grid_export_S3_kWh,OPEX_S3_€,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,grid_import_S4_kWh,grid_export_S4_kWh,OPEX_S4_€,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW
2023-04-19 03:00:00,0.0553333333333333,25.75,0.0,91,0.0,0.05038,0.10133,0.05249,75.45644816206669,55.333333333333336,0.0,2.7876933333333334,1424.8333333333333,0.0,0.0,1424.8333333333333,55.3333333333333,0.0,0.0,62.16666666668663,0.0,3.1319566666676724,1600.7916666671808,0.0,1600.7916666671808,62.16666666668663,0.0,62.16666666666666,0.0,3.1319566666666665,31289.843749876,0.0,5478.359458333588,0.0,0.0,1.0,0.0,0.0,1600.7916666666663,0.0,0.0,0.0,1600.7916666666663,62.16666666666666,62.16666666666666,0.0,0.0,62.166666666666664,0.0,3.1319566666666665,0.0,31289.843750000193,52.841666666695325,10444.695583340528,0.0,0.0,1.0,0.0,0.0,1600.7916666666665,0.0,0.0,0.0,0.0,1600.7916666666665,62.166666666666664,62.166666666666664,0.0,0.0,0.0
2023-04-19 04:00:00,0.0546666666666666,26.25,0.151345,91,0.0,0.05038,0.10587,0.05249,75.45644816206669,54.66666666666666,0.0,2.7541066666666665,1435.0,0.0,13772.395,15207.395,54.6666666666666,0.0,0.0,56.833333333297766,0.0,2.8632633333315414,1491.8749999990664,0.0,15264.269999999067,56.833333333297766,0.0,109.83916666662996,0.0,5.533697216664817,31289.843749876,-50.41445833336454,5478.359458333588,50.44833333333333,151.345,1.0,2.557499999999919,2.173874999999931,2883.278124999036,0.0,0.0,264.85374999999993,2883.278124999036,56.83333333321246,56.833333333333336,0.0,0.0,109.83916666663183,0.0,5.533697216664912,0.0,31289.843750000193,-50.41445833336295,10497.537250007223,50.44833333333333,151.345,1.0,2.5575,2.1738750000000002,2883.2781249990853,0.0,0.0,0.0,264.85374999999993,2883.2781249990853,56.833333333333336,56.833333333333336,0.0,0.0,0.0
2023-04-19 05:00:00,0.0551666666666666,29.5,0.423625,91,0.0,0.05038,0.13,0.05249,75.45644816206669,55.16666666666666,0.0,2.7792966666666667,1627.4166666666663,0.0,38549.875,40177.29166666666,55.1666666666666,0.0,0.0,56.333333333297766,0.0,2.838073333331541,1661.8333333322842,0.0,40211.70833333228,56.333333333297766,0.0,200.07666666663,0.0,10.079862466664816,31289.843749876,-232.37858333336453,5427.945000000223,141.20833333333334,423.625,1.0,2.534999999998419,2.154749999998656,5902.261666665584,0.0,0.0,833.1291666666666,5902.261666665584,56.33333333321323,56.333333333333336,0.0,0.0,200.07666666663187,0.0,10.079862466664913,0.0,31289.843750000193,-232.37858333336294,10447.122791673859,141.20833333333334,423.625,1.0,2.5349999999985005,2.1547499999987254,5902.26166666564,0.0,0.0,0.0,833.1291666666666,5902.26166666564,56.333333333333336,56.333333333333336,0.0,0.0,0.0
2023-04-19 06:00:00,0.0543333333333333,38.0,0.6384949999999999,91,0.0004895726406676,0.05919,0.1391,0.05249,75.45644816206669,54.296391920725,0.0,3.2138034377877127,2063.26289298755,1.3298908529567173,58103.04499999999,60167.637783840495,54.3333333333333,0.036943151464777,0.0,55.49999999999968,0.0,3.285044999999981,2108.999999999988,0.0,60212.04499999998,55.49999999999968,0.0,270.8291666666664,0.0,16.030378374999987,31289.843749876,-376.3654583333336,5195.566416666859,212.83166666666668,638.495,1.0,2.4974999999999885,2.1228749999999903,10291.508333333324,0.0,0.0,1617.5206666666663,10291.508333333324,55.5,55.5,0.0,0.0,270.82916666666665,0.0,16.030378374999998,0.0,31289.843750000193,-376.3654583333334,10214.744208340497,212.83166666666668,638.495,1.0,2.4975,2.122875,10291.508333333333,0.0,0.0,0.0,1617.5206666666663,10291.508333333333,55.5,55.5,0.0,0.0,0.0
2023-04-19 07:00:00,0.0538333333333333,39.75,0.86322,91,0.0225660683660425,0.05919,0.1414,0.05249,75.45644816206669,52.13057796542125,0.0,3.085608909773284,2072.190474125495,61.29919324370635,78553.02,80686.5096673692,53.8333333333333,1.702835518901567,0.0,54.99999999999937,0.0,3.2554499999999624,2186.249999999975,0.0,80739.26999999997,54.99999999999937,0.0,345.21499999999946,0.0,20.43327584999997,31289.843749876,-526.6262500000005,4819.200958333526,287.74,863.22,1.0,2.474999999999977,2.10374999999998,13722.29624999998,0.0,0.0,2287.5329999999994,13722.29624999998,55.0,55.0,0.0,0.0,345.21500000000003,0.0,20.43327585,0.0,31289.843750000193,-526.62625,9838.378750007163,287.74,863.22,1.0,2.475,2.1037500000000002,13722.296250000001,0.0,0.0,0.0,2287.5329999999994,13722.296250000001,55.0,55.0,0.0,0.0,0.0
2023-04-19 08:00:00,0.0534999999999999,40.0,0.83794,91,0.1778306833087888,0.05919,0.1336699999999999,0.05249,75.45644816206669,40.08152826326841,0.0,2.3724256579028573,1603.2611305307364,483.0649825222964,76252.54,78338.86611305302,53.4999999999999,13.4191033624812,0.0,55.1666666666965,0.0,3.265315000001766,2206.66666666786,0.0,78459.20666666786,55.1666666666965,0.0,336.96250000003187,0.0,19.94481037500189,31289.843749876,-509.62487499997286,4292.574708333525,279.31333333333333,837.94,1.0,2.482499999999873,2.110124999999892,13478.500000001275,0.0,0.0,2234.506666666666,13478.500000001275,55.16666666666666,55.16666666666666,0.0,0.0,336.9625000000349,0.0,19.944810375002064,0.0,31289.843750000193,-509.6248749999703,9311.752500007164,279.31333333333333,837.94,1.0,2.4825000000000017,2.1101250000000014,13478.500000001395,0.0,0.0,0.0,2234.506666666666,13478.500000001395,55.166666666666664,55.166666666666664,0.0,0.0,0.0
2023-04-19 09:00:00,0.0536666666666666,38.0,0.520405,91,0.3617411957439194,0.05919,0.10826,0.05249,75.45644816206669,26.37096088196268,0.0,1.5608971746033706,1002.0965135145816,982.6454082506816,47356.855,49341.59692176527,53.6666666666666,27.29699063083616,0.0,100.33333333290956,0.0,5.938729999974917,3812.666666650564,0.0,51169.521666650566,100.33333333290956,0.0,278.31666666624216,0.0,16.473563499974873,31289.843749876,-257.8155833336941,3782.949833333552,173.46833333333333,520.405,1.0,4.514999999981719,3.837749999984461,10576.033333317202,0.0,0.0,1318.359333333333,10576.033333317202,100.33333333284548,100.33333333292708,0.0,0.0,278.31666666666666,0.0,16.4735635,0.0,31289.843750000193,-257.8155833336288,8802.127625007193,173.46833333333333,520.405,1.0,4.514999999985031,3.8377499999872766,10576.033333320122,0.0,0.0,0.0,1318.359333333333,10576.033333320122,100.33333333333333,100.33333333333333,0.0,0.0,0.0
2023-04-19 10:00:00,0.0731666666666666,32.75,0.2789649999999999,91,0.5069355558737733,0.05919,0.09726,0.05249,75.45644816206669,34.9151101733878,0.0,2.066625371162824,1143.4698581784503,1377.0560337593377,25385.81499999999,27906.34089193778,73.1666666666666,38.253357046234925,0.0,153.16666666680925,0.0,9.06593500000844,5016.208333338003,0.0,30402.023333337995,153.16666666680925,0.0,253.0475000001876,0.0,14.977881525011105,31289.843749876,-49.926374999840505,3525.134249999858,92.98833333333332,278.965,1.0,6.892500000008081,5.858625000006868,8287.305625006144,0.0,0.0,609.0735833333332,8287.305625006144,153.16666666666666,153.16666666684625,0.0,0.0,253.04750000035264,0.0,14.977881525020873,0.0,31289.843750000193,-49.926374999700215,8544.312041673564,92.98833333333333,278.965,1.0,6.892500000015186,5.858625000012908,8287.30562501155,0.0,0.0,0.0,609.0735833333332,8287.30562501155,153.16666666666666,153.16666666666666,0.0,0.0,0.0
2023-04-19 11:00:00,0.0591666666666666,24.75,0.194135,91,0.6237875190147988,0.05919,0.10018,0.05249,75.45644816206669,12.097876073996304,0.0,0.7160732848198412,299.4224328314085,1694.476461337183,17666.285,19660.1838941686,59.16666666666659,47.07100618485672,0.0,118.49999999987836,0.0,7.014014999992801,2932.8749999969896,0.0,20599.15999999699,118.49999999987836,0.0,188.5441666665642,0.0,11.159929224993936,31289.843749876,-24.16570833342044,3475.207875000018,64.71166666666666,194.135,1.0,5.332499999995588,4.53262499999625,4666.468124997464,0.0,0.0,320.32274999999987,4666.468124997464,118.49999999981748,118.5,0.0,0.0,188.5441666666718,0.0,11.159929225000305,0.0,31289.843750000193,-24.165708333328936,8494.385666673863,64.71166666666666,194.135,1.0,5.3325000000002225,4.532625000000189,4666.468125000127,0.0,0.0,0.0,320.32274999999987,4666.468125000127,118.5,118.5,0.0,0.0,0.0
2023-04-19 12:00:00,0.0541666666666666,21.75,0.096825,91,0.6995941931569677,0.05919,0.10339,0.05249,75.45644816206669,1.377773696265649,0.0,0.0815504250819637,29.966577893777867,1900.400146935625,8811.074999999999,10741.4417248294,54.1666666666666,52.79137781562478,0.0,56.00000000000924,0.0,3.314640000000547,1218.000000000201,0.0,10029.0750000002,56.00000000000924,0.0,90.79500000000778,0.0,5.37415605000046,31289.843749876,-14.807999999993385,3451.042166666597,32.275,96.825,1.0,2.520000000000335,2.142000000000285,1974.7912500001687,0.0,0.0,140.39624999999995,1974.7912500001687,56.0,56.0,0.0,0.0,90.79500000000095,0.0,5.374156050000057,0.0,31289.843750000193,-14.807999999999183,8470.219958340535,32.275,96.82499999999999,1.0,2.520000000000041,2.1420000000000345,1974.7912500000207,0.0,0.0,0.0,140.39624999999995,1974.7912500000207,56.0,56.0,0.0,0.0,0.0
2023-04-19 13:00:00,0.0551666666666666,20.75,0.00273,91,0.7517494905911962,0.05919,0.09712,0.05249,75.45644816206669,0.0,1.5576798009424238,-0.1512818622675281,0.0,2042.076472835034,248.43,2290.506472835034,55.1666666666666,56.72701656001166,0.0,55.833333333299365,0.0,3.3047749999979894,1158.541666665962,0.0,1406.971666665962,55.833333333299365,0.0,59.25583333329796,0.0,3.507352774997906,31289.843749876,0.0,3436.2341666666043,0.91,2.73,1.0,2.512499999999977,2.135624999999981,1229.5585416659326,0.0,0.0,3.776499999999999,1229.5585416659326,55.833333333214,55.833333333333336,0.0,0.0,59.25583333329979,0.0,3.5073527749980147,0.0,31289.843750000193,47.77395833330483,8455.411958340535,0.91,2.73,1.0,2.512500000000056,2.1356250000000476,1229.5585416659706,0.0,0.0,0.0,3.776499999999999,1229.5585416659706,55.833333333333336,55.833333333333336,0.0,0.0,0.0
2023-04-19 14:00:00,0.0566666666666665,22.5,0.000545,91,0.7177676835019368,0.05919,0.08868,0.05249,75.45644816206669,2.506466664126492,0.0,0.148357761849647,56.39549994284607,1949.7672000927128,49.595,2055.757700035558,56.666666666666494,54.16274939705615,0.0,89.33333333323695,0.0,5.287639999994295,2009.9999999978315,0.0,2059.594999997831,89.33333333323695,0.0,93.53499999991206,0.0,5.536336649994794,31289.843749876,0.0,3436.2341666666043,0.1816666666666666,0.545,1.0,4.019999999996213,3.416999999996781,2104.5374999980213,0.0,0.0,0.8174999999999999,2104.5374999980213,89.33333333316241,89.33333333333333,0.0,0.0,93.5349999999688,0.0,5.5363366499981534,0.0,31289.843750000193,-8503.18591667384,8503.18591667384,0.18166666666666667,0.545,1.0,4.019999999998656,3.416999999998857,2104.5374999992982,0.0,0.0,0.0,0.8174999999999999,2104.5374999992982,89.33333333333333,89.33333333333333,0.0,0.0,0.0
2023-04-19 15:00:00,0.0568333333333332,22.5,0.0,91,0.7139072626880096,0.05919,0.0885799999999999,0.05249,75.45644816206669,2.9644269737618743,0.0,0.1754644325769653,66.69960690964217,1939.28062894344,0.0,2005.980235853082,56.8333333333332,53.8714420424372,0.0,56.00000000000064,0.0,3.314640000000038,1260.0000000000143,0.0,1260.0000000000143,56.00000000000064,0.0,56.0,0.0,3.31464,31289.843749876,0.0,3436.2341666666043,0.0,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,0.0,1260.0,56.0,56.0,0.0,0.0,56.0,0.0,3.31464,0.0,31289.843750000193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,1260.0,56.0,56.0,0.0,0.0,0.0
2023-04-19 16:00:00,0.0568333333333332,23.0,0.0,91,0.5922609420515534,0.05919,0.08964,0.05249,75.45644816206669,12.143426260940032,0.0,0.7187694003850404,279.29880400162074,1608.8366546050866,0.0,1888.1354586067075,56.8333333333332,44.69201068721022,0.0,427.33333333281087,0.0,25.29385999996908,9828.66666665465,0.0,9828.66666665465,427.33333333281087,0.0,427.3333333328475,0.0,25.293859999971243,31289.843749876,0.0,3436.2341666666043,0.0,0.0,1.0,0.0,0.0,9828.666666655492,0.0,0.0,0.0,9828.666666655492,427.3333333328475,427.3333333328475,0.0,0.0,427.3333333333333,0.0,25.29386,0.0,31289.843750000193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9828.66666664842,0.0,0.0,0.0,0.0,9828.66666664842,427.3333333333333,427.3333333333333,0.0,0.0,0.0
2023-04-19 17:00:00,0.0561666666666665,24.0,0.0,91,0.3710694013090215,0.05919,0.10661,0.05249,75.45644816206669,28.167087622292456,0.0,1.6672099163634904,676.010102935019,1007.9848455984604,0.0,1683.9949485334794,56.166666666666494,28.00089702277876,0.0,3869.166666664066,0.0,229.0159749998461,92859.99999993756,0.0,92859.99999993756,3869.166666664066,0.0,3869.166666665216,0.0,229.0159749999141,31289.843749876,0.0,3436.2341666666043,0.0,0.0,1.0,0.0,0.0,92859.99999996518,0.0,0.0,0.0,92859.99999996518,3869.166666665216,3869.166666665216,0.0,0.0,3869.166666670185,0.0,229.01597500020824,0.0,31289.843750000193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92860.00000008443,0.0,0.0,0.0,0.0,92860.00000008443,3869.1666666702577,3869.166666670185,0.0,0.0,0.0
2023-04-19 18:00:00,0.0563333333333332,28.75,0.0,91,0.2365682890476324,0.05919,0.12225,0.05249,75.45644816206669,38.48273049395357,0.0,2.277792817937112,1106.378501701165,642.6217022162119,0.0,1749.000203917377,56.3333333333332,17.85144309153434,0.0,11189.666666678746,0.0,662.316370000715,321702.91666701395,0.0,321702.91666701395,11189.666666678746,0.0,11189.666666682864,0.0,662.3163700009587,31289.843749876,0.0,3436.2341666666043,0.0,0.0,1.0,0.0,0.0,321702.91666713235,0.0,0.0,0.0,321702.91666713235,11189.666666682766,11189.666666682864,0.0,0.0,11189.666666700306,0.0,662.3163700019911,0.0,31289.843750000193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,321702.9166676338,0.0,0.0,0.0,0.0,321702.9166676338,11189.666666700747,11189.666666700306,0.0,0.0,0.0
