datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv
2023-01-01 00:00:00,0.0,31.0,0.0,91,0.0
2023-01-01 01:00:00,0.0,33.5,0.0,91,0.0
2023-01-01 02:00:00,0.0083333333333333,35.0,0.0,91,0.0
2023-01-01 03:00:00,0.0,36.0,0.0,91,0.0
2023-01-01 04:00:00,0.0,38.0,0.0,91,0.0
2023-01-01 05:00:00,0.0,39.0,0.0,91,0.0
2023-01-01 06:00:00,0.0,40.0,0.0,91,0.0
2023-01-01 07:00:00,0.0056666666666666,40.0,0.0,91,0.0
2023-01-01 08:00:00,0.0,40.0,0.0,91,0.0100194871858653
2023-01-01 09:00:00,0.0,40.0,0.0,91,0.0952105987581432
2023-01-01 10:00:00,0.0,38.0,0.0,91,0.1571888038439628
2023-01-01 11:00:00,0.0,37.0,0.0,91,0.1634482914362198
2023-01-01 12:00:00,0.0,38.0,0.0,91,0.1652483762431348
2023-01-01 13:00:00,0.0056666666666666,37.0,0.0,91,0.1617552993643997
2023-01-01 14:00:00,0.0,35.5,0.0,91,0.1370174358237502
2023-01-01 15:00:00,0.0,34.5,0.0,91,0.0576104274162879
2023-01-01 16:00:00,0.0,33.5,0.0,91,0.01573401712709
2023-01-01 17:00:00,0.0,31.0,0.0,91,7.042735233966623e-05
2023-01-01 18:00:00,0.0126666666666666,28.0,0.0,91,0.0
2023-01-01 19:00:00,0.0,26.5,0.0,91,0.0
2023-01-01 20:00:00,0.0,27.5,0.0,91,0.0
2023-01-01 21:00:00,0.0,28.0,0.0,91,0.0
2023-01-01 22:00:00,0.0,28.0,0.0,91,0.0
2023-01-01 23:00:00,0.0,28.0,0.0,91,0.0
2023-01-02 00:00:00,0.0056666666666666,29.0,0.0,91,0.0
2023-01-02 01:00:00,0.0,30.5,0.0,91,0.0
2023-01-02 02:00:00,0.0,32.5,0.0,91,0.0
2023-01-02 03:00:00,0.0,33.5,0.2836499999999999,91,0.0
2023-01-02 04:00:00,0.0,34.0,0.4056049999999999,91,0.0
2023-01-02 05:00:00,0.0,32.5,0.496125,91,0.0
2023-01-02 06:00:00,0.0126666666666666,31.5,0.524635,91,0.0
2023-01-02 07:00:00,0.0,29.5,0.43655,91,0.0
2023-01-02 08:00:00,0.0,30.5,0.480465,91,0.0080483760767512
2023-01-02 09:00:00,0.0,31.0,0.381255,91,0.0490558117271488
2023-01-02 10:00:00,0.0,31.5,0.6567,91,0.0829894016950558
2023-01-02 11:00:00,0.0056666666666666,32.0,0.763745,91,0.1375441880511422
2023-01-02 12:00:00,0.0,32.0,0.5656150000000001,91,0.0877715383024297
2023-01-02 13:00:00,0.0,31.5,0.544275,91,0.076851709398449
2023-01-02 14:00:00,0.0,31.0,0.53653,91,0.0552230768122224
2023-01-02 15:00:00,0.0,33.0,0.32776,91,0.0203604273307017
2023-01-02 16:00:00,0.0,33.5,0.064535,91,0.0059633333462441
2023-01-02 17:00:00,0.0096666666666666,33.5,0.0008249999999999,91,0.0
2023-01-02 18:00:00,0.0,33.0,0.0001,91,0.0
2023-01-02 19:00:00,0.0,32.5,0.0,91,0.0
2023-01-02 20:00:00,0.0,32.0,0.0,91,0.0
2023-01-02 21:00:00,0.0,32.5,0.0,91,0.0
2023-01-02 22:00:00,0.0056666666666666,33.0,0.0,91,0.0
2023-01-02 23:00:00,0.0,33.0,0.0,91,0.0
2023-01-03 00:00:00,0.0,33.5,0.0,91,0.0
2023-01-03 01:00:00,0.0,33.5,0.0,91,0.0
2023-01-03 02:00:00,0.0,35.0,0.0,91,0.0
2023-01-03 03:00:00,0.0,36.0,0.0,91,0.0
2023-01-03 04:00:00,0.0086666666666666,36.0,0.3390199999999999,91,0.0
2023-01-03 05:00:00,0.0,37.5,0.724885,91,0.0
2023-01-03 06:00:00,0.0,37.5,0.93333,91,0.0
2023-01-03 07:00:00,0.0,39.0,1.03487,91,0.0
2023-01-03 08:00:00,0.0,42.5,0.909105,91,5.128205013580812e-06
2023-01-03 09:00:00,0.0,43.5,0.8224,91,0.0041058119835379
2023-01-03 10:00:00,0.0056666666666666,43.0,0.7847750000000001,91,0.0325652991197048
2023-01-03 11:00:00,0.0,42.5,0.735885,91,0.062127093902001
2023-01-03 12:00:00,0.0,42.5,0.6911999999999999,91,0.0949043586926582
2023-01-03 13:00:00,0.0,41.5,0.6207699999999999,91,0.1418580340524005
2023-01-03 14:00:00,0.0,42.5,0.555785,91,0.132900342533731
2023-01-03 15:00:00,0.0,43.0,0.54097,91,0.0672527347466884
2023-01-03 16:00:00,0.0,43.0,0.5854199999999999,91,0.0222278633579993
2023-01-03 17:00:00,0.0,43.0,0.636165,91,1.2222222474395718e-05
2023-01-03 18:00:00,0.0,42.0,0.5350699999999999,91,0.0
2023-01-03 19:00:00,0.0,41.5,0.2700299999999999,91,0.0
2023-01-03 20:00:00,0.0,38.5,0.0905199999999999,91,0.0
2023-01-03 21:00:00,0.0,31.5,0.03929,91,0.0
2023-01-03 22:00:00,0.0,27.5,0.0171249999999999,91,0.0
2023-01-03 23:00:00,0.0,27.5,0.078815,91,0.0
2023-01-04 00:00:00,0.0,28.0,0.11102,91,0.0
2023-01-04 01:00:00,0.0,28.0,0.1004649999999999,91,0.0
2023-01-04 02:00:00,0.0,28.5,0.110695,91,0.0
2023-01-04 03:00:00,0.0,29.5,0.12211,91,0.0
2023-01-04 04:00:00,0.0,29.5,0.23197,91,0.0
2023-01-04 05:00:00,0.0,29.5,0.441905,91,0.0
2023-01-04 06:00:00,0.0,28.5,0.686945,91,0.0
2023-01-04 07:00:00,0.0,27.0,0.93713,91,0.0
2023-01-04 08:00:00,0.0,25.5,0.94491,91,0.0046282051643754
2023-01-04 09:00:00,0.0,25.0,0.845065,91,0.0589599146598424
2023-01-04 10:00:00,0.0,24.0,0.7691849999999999,91,0.1566163250523754
2023-01-04 11:00:00,0.0,24.0,0.638495,91,0.2680076061150966
2023-01-04 12:00:00,0.0,24.0,0.553285,91,0.2985776930588942
2023-01-04 13:00:00,0.0,23.5,0.42968,91,0.2482017106276292
2023-01-04 14:00:00,0.0,24.5,0.38396,91,0.1699702561207306
2023-01-04 15:00:00,0.0,25.0,0.430235,91,0.1075714530292739
2023-01-04 16:00:00,0.0,25.0,0.4818499999999999,91,0.0255823930970623
2023-01-04 17:00:00,0.0,25.0,0.59309,91,0.0002938461534551
2023-01-04 18:00:00,0.0,25.0,0.5429499999999999,91,0.0
2023-01-04 19:00:00,0.0,25.5,0.273845,91,0.0
2023-01-04 20:00:00,0.0,26.5,0.0918249999999999,91,0.0
2023-01-04 21:00:00,0.0,28.0,0.0349299999999999,91,0.0
2023-01-04 22:00:00,0.0,28.0,0.039085,91,0.0
2023-01-04 23:00:00,0.0,28.5,0.09525,91,0.0
2023-01-05 00:00:00,0.0,29.0,0.113045,91,0.0
2023-01-05 01:00:00,0.0,30.0,0.11551,91,0.0
2023-01-05 02:00:00,0.0,31.5,0.15424,91,0.0
2023-01-05 03:00:00,0.0,31.5,0.16656,91,0.0
2023-01-05 04:00:00,0.0,32.0,0.15355,91,0.0
2023-01-05 05:00:00,0.0,32.0,0.4436549999999999,91,0.0
2023-01-05 06:00:00,0.0,30.5,0.94449,91,0.0
2023-01-05 07:00:00,0.0,30.0,1.09879,91,0.0
2023-01-05 08:00:00,0.0,34.0,0.97756,91,0.0094150427563322
2023-01-05 09:00:00,0.0,38.0,0.8574799999999999,91,0.0559094869988596
2023-01-05 10:00:00,0.0,40.0,0.7729550000000001,91,0.0766676924778864
2023-01-05 11:00:00,0.0,40.0,0.725585,91,0.141753675020658
2023-01-05 12:00:00,0.0,40.0,0.58387,91,0.1476451280381945
2023-01-05 13:00:00,0.0,41.0,0.490155,91,0.0267377774735801
2023-01-05 14:00:00,0.0,41.5,0.4487799999999999,91,0.1129298289209349
2023-01-05 15:00:00,0.0,44.5,0.4048299999999998,91,0.0653392309205145
2023-01-05 16:00:00,0.0,46.0,0.4390449999999999,91,0.0252064102480554
2023-01-05 17:00:00,0.0,46.0,0.4718499999999999,91,0.0004822222195947
2023-01-05 18:00:00,0.0,45.5,0.4007699999999999,91,0.0
2023-01-05 19:00:00,0.0,45.5,0.1948649999999999,91,0.0
2023-01-05 20:00:00,0.0,45.0,0.0719549999999999,91,0.0
2023-01-05 21:00:00,0.0,44.5,0.0347499999999999,91,0.0
2023-01-05 22:00:00,0.0,41.0,0.00128,91,0.0
2023-01-05 23:00:00,0.0,39.0,0.0359549999999999,91,0.0
2023-01-06 00:00:00,0.0,35.0,0.0663899999999999,91,0.0
2023-01-06 01:00:00,0.0,30.5,0.081885,91,0.0
2023-01-06 02:00:00,0.0,30.5,0.0971999999999999,91,0.0
2023-01-06 03:00:00,0.0,32.0,0.1237799999999998,91,0.0
2023-01-06 04:00:00,0.0,31.5,0.1571699999999999,91,0.0
2023-01-06 05:00:00,0.0,31.0,0.409265,91,0.0
2023-01-06 06:00:00,0.0,32.0,0.7449499999999999,91,0.0
2023-01-06 07:00:00,0.0,32.0,0.925885,91,0.0
2023-01-06 08:00:00,0.0,32.5,0.916085,91,0.0043282051037392
2023-01-06 09:00:00,0.0,31.5,0.769215,91,0.0372248718473646
2023-01-06 10:00:00,0.0,31.0,0.70031,91,0.1110211113986806
2023-01-06 11:00:00,0.0,30.0,0.6636650000000001,91,0.1674782902970273
2023-01-06 12:00:00,0.0,30.5,0.60983,91,0.279109143640241
2023-01-06 13:00:00,0.0,30.5,0.4564999999999999,91,0.2935393172044021
2023-01-06 14:00:00,0.0,32.5,0.2944,91,0.279481709146092
2023-01-06 15:00:00,0.0,36.0,0.121535,91,0.1109625637021839
2023-01-06 16:00:00,0.0,40.0,0.0014,91,0.0177160684318624
2023-01-06 17:00:00,0.0,41.0,0.00031,91,0.0006419658072643
2023-01-06 18:00:00,0.0,41.0,0.0,91,0.0
2023-01-06 19:00:00,0.0,40.0,0.0,91,0.0
2023-01-06 20:00:00,0.0,39.5,0.0,91,0.0
2023-01-06 21:00:00,0.0,32.0,0.0,91,0.0
2023-01-06 22:00:00,0.0,27.5,0.0,91,0.0
2023-01-06 23:00:00,0.0,27.5,0.0,91,0.0
2023-01-07 00:00:00,0.0,27.5,0.0,91,0.0
2023-01-07 01:00:00,0.0,30.0,0.0,91,0.0
2023-01-07 02:00:00,0.0,30.0,0.0,91,0.0
2023-01-07 03:00:00,0.0,31.0,0.0,91,0.0
2023-01-07 04:00:00,0.0,31.0,0.0,91,0.0
2023-01-07 05:00:00,0.0,31.0,0.0,91,0.0
2023-01-07 06:00:00,0.0,30.5,0.0,91,0.0
2023-01-07 07:00:00,0.0,30.0,0.0,91,0.0
2023-01-07 08:00:00,0.0,29.0,0.0,91,0.0114876923869308
2023-01-07 09:00:00,0.0,27.0,0.0,91,0.0788430767385368
2023-01-07 10:00:00,0.0,25.0,0.0,91,0.1724184618240747
2023-01-07 11:00:00,0.0,24.0,0.0,91,0.2048140191624307
2023-01-07 12:00:00,0.0,23.5,0.0,91,0.1955762383876702
2023-01-07 13:00:00,0.0,25.0,0.0,91,0.190105128166003
2023-01-07 14:00:00,0.0,26.0,0.0,91,0.1631074357644105
2023-01-07 15:00:00,0.0,25.5,0.0,91,0.0994095724872034
2023-01-07 16:00:00,0.0,25.5,0.0,91,0.0284362393821406
2023-01-07 17:00:00,0.0,25.5,0.0,91,0.0004305982902948
2023-01-07 18:00:00,0.0,25.0,0.0,91,0.0
2023-01-07 19:00:00,0.0,25.5,0.0,91,0.0
2023-01-07 20:00:00,0.0,26.5,0.0,91,0.0
2023-01-07 21:00:00,0.0,27.0,0.0,91,0.0
2023-01-07 22:00:00,0.0,28.5,0.0,91,0.0
2023-01-07 23:00:00,0.0,29.0,0.0,91,0.0
2023-01-08 00:00:00,0.0,31.0,0.0,91,0.0
2023-01-08 01:00:00,0.0,32.0,0.0,91,0.0
2023-01-08 02:00:00,0.0,32.5,0.0,91,0.0
2023-01-08 03:00:00,0.0,33.5,0.0,91,0.0
2023-01-08 04:00:00,0.0,33.5,0.0,91,0.0
2023-01-08 05:00:00,0.0,33.5,0.0,91,0.0
2023-01-08 06:00:00,0.0,34.5,0.0,91,0.0
2023-01-08 07:00:00,0.0,32.0,0.0,91,0.0
2023-01-08 08:00:00,0.0,30.0,0.0,91,0.0004354700879154
2023-01-08 09:00:00,0.0,28.5,0.0,91,0.0133614529911269
2023-01-08 10:00:00,0.0,27.5,0.0,91,0.0293593162960476
2023-01-08 11:00:00,0.0,27.0,0.0,91,0.0893193155272394
2023-01-08 12:00:00,0.0,26.0,0.0,91,0.0595183757635263
2023-01-08 13:00:00,0.0,26.5,0.0,91,0.0708068376524835
2023-01-08 14:00:00,0.0,27.0,0.0,91,0.0880030772217318
2023-01-08 15:00:00,0.0,27.0,0.0,91,0.0413283759508377
2023-01-08 16:00:00,0.0,27.0,0.0,91,0.0110611111231339
2023-01-08 17:00:00,0.0,26.5,0.0,91,0.0001114529920503
2023-01-08 18:00:00,0.0,25.5,0.0,91,0.0
2023-01-08 19:00:00,0.0,24.5,0.0,91,0.0
2023-01-08 20:00:00,0.0,25.0,0.0,91,0.0
2023-01-08 21:00:00,0.0,26.0,0.0,91,0.0
2023-01-08 22:00:00,0.0,25.5,0.0,91,0.0
2023-01-08 23:00:00,0.0,25.0,0.0,91,0.0
2023-01-09 00:00:00,0.0,26.5,0.0,91,0.0
2023-01-09 01:00:00,0.0,27.0,0.0,91,0.0
2023-01-09 02:00:00,0.0,28.0,0.0,91,0.0
2023-01-09 03:00:00,0.0,28.5,0.36511,91,0.0
2023-01-09 04:00:00,0.0,28.5,0.999955,91,0.0
2023-01-09 05:00:00,0.0,27.5,1.23872,91,0.0
2023-01-09 06:00:00,0.0,27.5,1.030475,91,0.0
2023-01-09 07:00:00,0.0,28.5,0.98007,91,0.0
2023-01-09 08:00:00,0.0,30.5,1.0746,91,0.0117772649594733
2023-01-09 09:00:00,0.0,31.0,1.00376,91,0.0836294874370607
2023-01-09 10:00:00,0.0,31.0,0.92544,91,0.0487505127018333
2023-01-09 11:00:00,0.0,31.0,0.85426,91,0.0964810251578306
2023-01-09 12:00:00,0.0,30.5,0.80525,91,0.0922508546226044
2023-01-09 13:00:00,0.0,28.5,0.795435,91,0.1024973502525916
2023-01-09 14:00:00,0.0,31.5,0.7504049999999999,91,0.0879475212912273
2023-01-09 15:00:00,0.0,32.0,0.7779799999999999,91,0.0308948717361841
2023-01-09 16:00:00,0.0,34.0,0.962985,91,0.0163752990438897
2023-01-09 17:00:00,0.0,34.5,0.999995,91,0.0001083760675138
2023-01-09 18:00:00,0.0,34.0,0.7660450000000001,91,0.0
2023-01-09 19:00:00,0.0,34.0,0.3848,91,0.0
2023-01-09 20:00:00,0.0,34.0,0.13946,91,0.0
2023-01-09 21:00:00,0.0,32.0,0.068215,91,0.0
2023-01-09 22:00:00,0.0,26.0,0.0966899999999999,91,0.0
2023-01-09 23:00:00,0.0,26.0,0.1726499999999999,91,0.0
2023-01-10 00:00:00,0.0,27.0,0.2631149999999999,91,0.0
2023-01-10 01:00:00,0.0,28.0,0.291555,91,0.0
2023-01-10 02:00:00,0.0,28.0,0.24421,91,0.0
2023-01-10 03:00:00,0.0,29.0,0.2479899999999999,91,0.0
2023-01-10 04:00:00,0.0,29.0,0.2674799999999999,91,0.0
2023-01-10 05:00:00,0.0,28.0,0.65693,91,0.0
2023-01-10 06:00:00,0.0,28.5,1.189315,91,0.0
2023-01-10 07:00:00,0.0,35.0,1.30408,91,0.0
2023-01-10 08:00:00,0.0,36.0,1.1830550000000002,91,0.0087913675548938
2023-01-10 09:00:00,0.0,35.5,1.1209749999999998,91,0.0904571794037125
2023-01-10 10:00:00,0.0016666666666666,34.5,1.04286,91,0.1923117098033938
2023-01-10 11:00:00,0.0,35.0,0.877865,91,0.2753381207457974
2023-01-10 12:00:00,0.0,33.0,0.8081450000000001,91,0.3179229922172351
2023-01-10 13:00:00,0.0,26.5,0.757005,91,0.2990039313552726
2023-01-10 14:00:00,0.0016666666666666,26.0,0.7054650000000001,91,0.2352852990892198
2023-01-10 15:00:00,0.0,27.0,0.65329,91,0.1342078629518166
2023-01-10 16:00:00,0.0,27.0,0.64969,91,0.0249029059084052
2023-01-10 17:00:00,0.0,27.0,0.737445,91,0.0009238461601651
2023-01-10 18:00:00,0.0,27.0,0.617845,91,0.0
2023-01-10 19:00:00,0.0,27.0,0.3084849999999999,91,0.0
2023-01-10 20:00:00,0.0,26.0,0.1174349999999999,91,0.0
2023-01-10 21:00:00,0.0,25.0,0.0442399999999999,91,0.0
2023-01-10 22:00:00,0.0,25.5,0.03442,91,0.0
2023-01-10 23:00:00,0.0,25.5,0.0714249999999999,91,0.0
2023-01-11 00:00:00,0.0,27.0,0.1111249999999999,91,0.0
2023-01-11 01:00:00,0.0,27.0,0.17195,91,0.0
2023-01-11 02:00:00,0.0,26.5,0.183065,91,0.0
2023-01-11 03:00:00,0.0,27.5,0.22575,91,0.0
2023-01-11 04:00:00,0.0,27.5,0.27082,91,0.0
2023-01-11 05:00:00,0.0,27.0,0.60095,91,0.0
2023-01-11 06:00:00,0.0,27.0,1.26615,91,0.0
2023-01-11 07:00:00,0.0,26.5,1.421315,91,0.0
2023-01-11 08:00:00,0.0,26.5,1.23617,91,0.0108818802313926
2023-01-11 09:00:00,0.0,26.0,1.16953,91,0.0710099143655891
2023-01-11 10:00:00,0.0,25.5,1.073535,91,0.1228349569923857
2023-01-11 11:00:00,0.0,26.0,0.954485,91,0.1561178624731862
2023-01-11 12:00:00,0.0,25.0,0.8019050000000001,91,0.1024444449661124
2023-01-11 13:00:00,0.0,24.0,0.7768799999999999,91,0.0454341880276671
2023-01-11 14:00:00,0.0,24.5,0.8750849999999999,91,0.0347045298111744
2023-01-11 15:00:00,0.0,26.5,0.90257,91,0.01275880340837
2023-01-11 16:00:00,0.0,26.0,0.901345,91,0.0052641880219308
2023-01-11 17:00:00,0.0,25.0,0.60349,91,6.75213678031523e-05
2023-01-11 18:00:00,0.0,23.5,0.2908399999999999,91,0.0
2023-01-11 19:00:00,0.0,23.0,0.4654449999999999,91,0.0
2023-01-11 20:00:00,0.0,23.0,0.3258149999999999,91,0.0
2023-01-11 21:00:00,0.0,23.5,0.01413,91,0.0
2023-01-11 22:00:00,0.0,24.5,0.09441,91,0.0
2023-01-11 23:00:00,0.0,24.5,0.1529149999999999,91,0.0
2023-01-12 00:00:00,0.0,25.5,0.1863849999999999,91,0.0
2023-01-12 01:00:00,0.0,26.5,0.274815,91,0.0
2023-01-12 02:00:00,0.0,27.0,0.2994349999999999,91,0.0
2023-01-12 03:00:00,0.0,27.0,0.28362,91,0.0
2023-01-12 04:00:00,0.0,27.0,0.270165,91,0.0
2023-01-12 05:00:00,0.0,27.0,0.56903,91,0.0
2023-01-12 06:00:00,0.0,26.5,1.14553,91,0.0
2023-01-12 07:00:00,0.0,24.0,1.305125,91,0.0
2023-01-12 08:00:00,0.0,23.0,1.166275,91,0.0036152991365927
2023-01-12 09:00:00,0.0,22.0,1.1342100000000002,91,0.0399676066789871
2023-01-12 10:00:00,0.0,22.0,1.069865,91,0.0957204272604396
2023-01-12 11:00:00,0.0,23.0,0.99039,91,0.1873823088866014
2023-01-12 12:00:00,0.0,23.0,0.883215,91,0.2819588028671395
2023-01-12 13:00:00,0.0,24.5,0.710725,91,0.1908029905139891
2023-01-12 14:00:00,0.0,25.0,0.6252350000000001,91,0.115144615336361
2023-01-12 15:00:00,0.0,24.5,0.6818750000000001,91,0.0666920514392038
2023-01-12 16:00:00,0.0,24.5,0.7603,91,0.0260486323914976
2023-01-12 17:00:00,0.0,24.5,0.82217,91,0.0012172649601378
2023-01-12 18:00:00,0.0,23.0,0.7236549999999999,91,0.0
2023-01-12 19:00:00,0.0,23.0,0.35901,91,0.0
2023-01-12 20:00:00,0.0,23.5,0.109315,91,0.0
2023-01-12 21:00:00,0.0,24.5,0.0423449999999999,91,0.0
2023-01-12 22:00:00,0.0,25.5,0.0433399999999999,91,0.0
2023-01-12 23:00:00,0.0,26.0,0.07826,91,0.0
2023-01-13 00:00:00,0.0,26.5,0.104785,91,0.0
2023-01-13 01:00:00,0.0,27.0,0.15733,91,0.0
2023-01-13 02:00:00,0.0,27.0,0.180215,91,0.0
2023-01-13 03:00:00,0.0,28.0,0.273495,91,0.0
2023-01-13 04:00:00,0.0,28.0,0.336805,91,0.0
2023-01-13 05:00:00,0.0,27.5,0.568745,91,0.0
2023-01-13 06:00:00,0.0,26.0,1.09914,91,0.0
2023-01-13 07:00:00,0.0,26.0,1.243945,91,0.0
2023-01-13 08:00:00,0.0,25.0,1.08173,91,0.0012081196541205
2023-01-13 09:00:00,0.0,24.5,1.0373949999999998,91,0.0071659828811629
2023-01-13 10:00:00,0.0,25.0,1.01029,91,0.0423317095153351
2023-01-13 11:00:00,0.0,25.0,0.934495,91,0.175387349903074
2023-01-13 12:00:00,0.0,24.5,0.8016200000000001,91,0.2496135895883935
2023-01-13 13:00:00,0.0,24.0,0.6914250000000001,91,0.268433333828918
2023-01-13 14:00:00,0.0,24.5,0.51454,91,0.1290320521949702
2023-01-13 15:00:00,0.0,25.0,0.187715,91,0.0572181199147151
2023-01-13 16:00:00,0.0,27.0,0.00176,91,0.0213663247507861
2023-01-13 17:00:00,0.0,28.0,0.000395,91,0.0017875213646847
2023-01-13 18:00:00,0.0,27.0,0.0,91,0.0
2023-01-13 19:00:00,0.0,27.5,0.0,91,0.0
2023-01-13 20:00:00,0.0,28.0,0.0,91,0.0
2023-01-13 21:00:00,0.0,28.5,0.0,91,0.0
2023-01-13 22:00:00,0.0,29.0,0.0,91,0.0
2023-01-13 23:00:00,0.0,29.5,0.0,91,0.0
2023-01-14 00:00:00,0.0,28.0,0.0,91,0.0
2023-01-14 01:00:00,0.0,27.5,0.0,91,0.0
2023-01-14 02:00:00,0.0098333333333333,27.5,0.0,91,0.0
2023-01-14 03:00:00,0.0,28.0,0.0,91,0.0
2023-01-14 04:00:00,0.0,28.0,0.0,91,0.0
2023-01-14 05:00:00,0.0,27.5,0.0,91,0.0
2023-01-14 06:00:00,0.0,26.5,0.0,91,0.0
2023-01-14 07:00:00,0.0,25.5,0.0,91,0.0
2023-01-14 08:00:00,0.0,24.5,0.0,91,0.006974273567271
2023-01-14 09:00:00,0.0,24.0,0.34979,91,0.0583706835600046
2023-01-14 10:00:00,0.0,23.0,0.6958799999999999,91,0.1173871794317522
2023-01-14 11:00:00,0.0,23.0,0.4220649999999999,91,0.1616258981492784
2023-01-14 12:00:00,0.0,23.0,0.12572,91,0.1845416235312437
2023-01-14 13:00:00,0.0,23.5,0.1100849999999999,91,0.2184185481275248
2023-01-14 14:00:00,0.0,24.5,0.13384,91,0.1539022214188535
2023-01-14 15:00:00,0.0,25.5,0.11324,91,0.1038503420251047
2023-01-14 16:00:00,0.0,26.5,0.09018,91,0.0297523932273571
2023-01-14 17:00:00,0.0,26.5,0.10365,91,0.0005276923091349
2023-01-14 18:00:00,0.0,25.5,0.089415,91,0.0
2023-01-14 19:00:00,0.0,25.5,0.07008,91,0.0
2023-01-14 20:00:00,0.0,25.5,0.055215,91,0.0
2023-01-14 21:00:00,0.0,27.5,0.065345,91,0.0
2023-01-14 22:00:00,0.0108333333333333,28.0,0.10515,91,0.0
2023-01-14 23:00:00,0.0,28.5,0.091835,91,0.0
2023-01-15 00:00:00,0.0,29.0,0.098705,91,0.0
2023-01-15 01:00:00,0.0,31.0,0.1365849999999999,91,0.0
2023-01-15 02:00:00,0.0,32.0,0.1243799999999999,91,0.0
2023-01-15 03:00:00,0.0,32.0,0.112775,91,0.0
2023-01-15 04:00:00,0.0,33.0,0.12543,91,0.0
2023-01-15 05:00:00,0.0,32.5,0.261665,91,0.0
2023-01-15 06:00:00,0.0,32.0,0.2069949999999999,91,0.0
2023-01-15 07:00:00,0.0,30.5,0.1014649999999999,91,0.0
2023-01-15 08:00:00,0.0,30.0,0.15118,91,0.0090942734823777
2023-01-15 09:00:00,0.0005,28.5,0.1231749999999999,91,0.0587356410882411
2023-01-15 10:00:00,0.0,26.0,0.1129749999999999,91,0.0747676921502138
2023-01-15 11:00:00,0.0,25.0,0.129385,91,0.0493984616108429
2023-01-15 12:00:00,0.0,25.0,0.18554,91,0.0241734187827151
2023-01-15 13:00:00,0.0,25.0,0.234975,91,0.0176741025590489
2023-01-15 14:00:00,0.0,26.0,0.27835,91,0.0276800853778154
2023-01-15 15:00:00,0.0,27.0,0.2757499999999999,91,0.0475046154576489
2023-01-15 16:00:00,0.0,27.0,0.2409949999999999,91,0.0345941880014207
2023-01-15 17:00:00,0.0,27.5,0.24225,91,0.0030755555253619
2023-01-15 18:00:00,0.0088333333333333,26.0,0.278125,91,0.0
2023-01-15 19:00:00,0.0,24.0,0.311795,91,0.0
2023-01-15 20:00:00,0.0,25.0,0.251115,91,0.0
2023-01-15 21:00:00,0.0,26.5,0.281865,91,0.0
2023-01-15 22:00:00,0.0,27.0,0.3917299999999999,91,0.0
2023-01-15 23:00:00,0.0,25.0,0.3716649999999999,91,0.0
2023-01-16 00:00:00,0.0,25.0,0.363345,91,0.0
2023-01-16 01:00:00,0.0,26.0,0.40141,91,0.0
2023-01-16 02:00:00,0.0,25.5,0.437435,91,0.0
2023-01-16 03:00:00,0.0,26.5,0.95914,91,0.0
2023-01-16 04:00:00,0.0,26.0,1.2876,91,0.0
2023-01-16 05:00:00,0.0,27.0,1.27195,91,0.0
2023-01-16 06:00:00,0.0,28.0,1.4697450000000003,91,0.0
2023-01-16 07:00:00,0.0,28.5,1.4957250000000002,91,0.0
2023-01-16 08:00:00,0.0,32.5,1.48307,91,0.0015682906141647
2023-01-16 09:00:00,0.0,34.0,1.329155,91,0.0256681197423201
2023-01-16 10:00:00,0.0,34.0,1.182735,91,0.0768104272826104
2023-01-16 11:00:00,0.0,35.0,1.112355,91,0.1390541021232931
2023-01-16 12:00:00,0.0,36.0,0.987075,91,0.1852496583237607
2023-01-16 13:00:00,0.0,36.0,0.8185250000000001,91,0.213083077292157
2023-01-16 14:00:00,0.0,36.5,0.7674150000000001,91,0.0629757266166883
2023-01-16 15:00:00,0.0061666666666666,37.0,0.8592650000000001,91,0.0162054700525397
2023-01-16 16:00:00,0.0098333333333333,38.0,0.949585,91,0.0114170085619657
2023-01-16 17:00:00,0.0,38.5,0.98175,91,9.606837840257294e-05
2023-01-16 18:00:00,0.0068333333333333,40.0,0.8167249999999999,91,0.0
2023-01-16 19:00:00,0.0,42.0,0.427565,91,0.0
2023-01-16 20:00:00,0.0069999999999999,44.0,0.12971,91,0.0
2023-01-16 21:00:00,0.0108333333333333,43.5,0.0544399999999999,91,0.0
2023-01-16 22:00:00,0.0,44.5,0.1185399999999999,91,0.0
2023-01-16 23:00:00,0.0131666666666666,45.5,0.200925,91,0.0
2023-01-17 00:00:00,0.0,48.5,0.2489299999999999,91,0.0
2023-01-17 01:00:00,0.013,52.5,0.3204349999999999,91,0.0
2023-01-17 02:00:00,0.0096666666666666,56.0,0.29928,91,0.0
2023-01-17 03:00:00,0.0,58.5,0.27514,91,0.0
2023-01-17 04:00:00,0.0068333333333333,59.5,0.2936199999999999,91,0.0
2023-01-17 05:00:00,0.0051666666666666,57.5,0.7962899999999999,91,0.0
2023-01-17 06:00:00,0.0016666666666666,55.0,1.30297,91,0.0
2023-01-17 07:00:00,0.0088333333333333,55.5,1.329375,91,0.0
2023-01-17 08:00:00,0.0,53.5,1.333835,91,0.0028011965700703
2023-01-17 09:00:00,0.0131666666666666,52.5,1.318545,91,0.0526464096501342
2023-01-17 10:00:00,0.0096666666666666,51.5,1.228395,91,0.0719727351930406
2023-01-17 11:00:00,0.0,51.0,1.1798300000000002,91,0.1357093163840791
