datetime,Electricity_Consumption[MW],Taux de Co2,Heat_demand[MW],cciag_co2,pv,PV_Cap_S1_KWp,estimated_CO2_S1_elec,estimated_CO2_S1_pv,estimated_CO2_district_heating,estimated_CO2_S1_total,Consumption_S1,PV_production_S1,PV_Cap_S2_KWp,estimated_CO2_S2_elec,estimated_CO2_S2_pv,estimated_CO2_S2_total,Consumption_S2,PV_production_S2,Buffer_Cap_S3_KWp,Buffer_Power_S3_KW,Buffer_Energy_S3_KW,heatpump_elec_Power_S3_KW,heatpump_thermal_Power_S3_KW,heatpump_elec_binary_S3,surplus_elec_cons_Power_S3_kW,surplus_therm_prod_Power_S3_kW,estimated_CO2_S3_elec,estimated_CO2_S3_district_heat,estimated_CO2_S3_buffer,estimated_CO2_S3_heatpump,estimated_CO2_S3_total,Consumption_S3,Consumption_S3_compare,heat_demand_district_heat_S3_kW,heat_demand_district_heat_S3_MW,Buffer_Cap_S3_KWp_test,Buffer_Power_S3_KW_test,Buffer_Energy_S3_KW_test,heatpump_elec_Power_S3_KW_test,heatpump_thermal_Power_S3_KW_test,heatpump_elec_binary_S3_test,surplus_elec_cons_Power_S3_kW_test,surplus_therm_prod_Power_S3_kW_test,estimated_CO2_S3_elec_test,estimated_CO2_S3_district_heat_test,estimated_CO2_S3_buffer_test,estimated_CO2_S3_heatpump_test,estimated_CO2_S3_total_test,Consumption_S3_test,Consumption_S3_compare_test,heat_demand_district_heat_S3_kW_test,heat_demand_district_heat_S3_MW_test,PV_Cap_S4_KWp,Buffer_Cap_S4_KWp,Buffer_Power_S4_KW,Buffer_Energy_S4_KW,heatpump_elec_Power_S4_KW,heatpump_thermal_Power_S4_KW,heatpump_elec_binary_S4,surplus_elec_cons_Power_S4_kW,surplus_therm_prod_Power_S4_kW,estimated_CO2_S4_elec,estimated_CO2_S4_district_heat,estimated_CO2_S4_buffer,estimated_CO2_S4_pv,estimated_CO2_S4_heatpump,estimated_CO2_S4_total,Consumption_S4,Consumption_S4_compare,PV_production_S4,heat_demand_district_heat_S4_kW,heat_demand_district_heat_S4_MW,PV_Cap_S4_KWp_test,Buffer_Cap_S4_KWp_test,Buffer_Power_S4_KW_test,Buffer_Energy_S4_KW_test,heatpump_elec_Power_S4_KW_test,heatpump_thermal_Power_S4_KW_test,heatpump_elec_binary_S4_test,surplus_elec_cons_Power_S4_kW_test,surplus_therm_prod_Power_S4_kW_test,estimated_CO2_S4_elec_test,estimated_CO2_S4_district_heat_test,estimated_CO2_S4_buffer_test,estimated_CO2_S4_pv_test,estimated_CO2_S4_heatpump_test,estimated_CO2_S4_total_test,Consumption_S4_test,Consumption_S4_compare_test,PV_production_S4_test,heat_demand_district_heat_S4_kW_test,heat_demand_district_heat_S4_MW_test
2023-01-24 00:00:00,0.0,72.5,0.380005,91,0.0,0.0,0.0,0.0,34580.455,34580.455,0.0,0.0,0.0,10790.416666641844,0.0,45370.87166664185,148.83333333333334,0.0,117775.39523809524,-121.1354583336318,117775.39523809524,126.66833333333334,380.005,1.0,6.697499999984882,5.69287499998715,20459.43958330788,0.0,3028.386458340795,3592.1405183543206,27079.966560003,148.83333333333334,148.83333333333334,0.0,0.0,36081.52174999406,-121.13545833362944,36081.52174999406,126.66833333333334,380.005,1.0,6.697499999985001,5.692874999987251,20459.43958330808,0.0,0.0,1836.6908333333329,22296.130416641416,148.83333333333334,148.83333333333334,0.0,0.0,0.0,117775.39523809524,-121.13545833362944,115919.06432099117,126.66833333333334,380.005,1.0,6.697499999985001,5.692874999987251,20459.43958330808,0.0,3028.386458340736,0.0,3592.1405183543206,27079.96656000314,148.83333333333334,148.83333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-121.13545833362943,36081.52175000841,126.66833333333334,380.005,1.0,6.697499999985001,5.692874999987251,20459.43958330808,0.0,0.0,0.0,1836.6908333333329,22296.130416641416,148.83333333333334,148.83333333333334,0.0,0.0,0.0
2023-01-24 01:00:00,0.0,77.5,0.410085,91,0.0,0.0,0.0,0.0,37317.735,37317.735,0.0,0.0,0.0,11831.666666666666,0.0,49149.401666666665,152.66666666666666,0.0,117775.39523809524,-137.78383333304018,117654.25977960513,136.695,410.085,1.0,6.870000000014854,5.839500000012626,22957.9541666934,0.0,3444.5958333260046,3876.483058036951,30279.03305805636,152.66666666666666,152.66666666666666,0.0,0.0,36081.52174999406,-137.78383333303725,35960.386291660434,136.695,410.085,1.0,6.870000000015,5.83950000001275,22957.954166693664,0.0,0.0,2118.7725,25076.726666693663,152.66666666666666,152.66666666666666,0.0,0.0,0.0,117775.39523809524,-137.78383333303725,115797.92886265751,136.695,410.085,1.0,6.870000000015,5.83950000001275,22957.954166693664,0.0,3444.5958333259314,0.0,3876.483058036951,30279.03305805655,152.66666666666666,152.66666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-137.78383333303725,35960.38629167478,136.695,410.085,1.0,6.870000000015,5.83950000001275,22957.954166693664,0.0,0.0,0.0,2118.7724999999996,25076.726666693663,152.66666666666666,152.66666666666666,0.0,0.0,0.0
2023-01-24 02:00:00,0.0,78.5,0.452785,91,0.0,0.0,0.0,0.0,41203.435,41203.435,0.0,0.0,0.0,12036.66666663954,0.0,53240.10166663954,153.33333333333334,0.0,117775.39523809524,-165.6583333336323,117516.47594627208,150.92833333333334,452.785,1.0,6.9,5.864999999987126,24426.19083330572,0.0,4141.458333340807,4280.120905259302,32847.770071905834,153.33333333333334,153.33333333333334,0.0,0.0,36081.52174999406,-165.65833333362943,35822.6024583274,150.92833333333334,452.785,1.0,6.9,5.86499999998725,24426.19083330599,0.0,0.0,2369.5748333333327,26795.765666639323,153.33333333333334,153.33333333333334,0.0,0.0,0.0,117775.39523809524,-165.65833333362943,115660.14502932449,150.92833333333334,452.785,1.0,6.9,5.86499999998725,24426.19083330599,0.0,4141.458333340735,0.0,4280.120905259302,32847.77007190603,153.33333333333334,153.33333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-165.65833333362943,35822.602458341746,150.92833333333334,452.785,1.0,6.9,5.86499999998725,24426.19083330599,0.0,0.0,0.0,2369.5748333333327,26795.765666639323,153.33333333333334,153.33333333333334,0.0,0.0,0.0
2023-01-24 03:00:00,0.0,77.0,0.4679199999999999,91,0.0,0.0,0.0,0.0,42580.72,42580.72,0.0,0.0,0.0,11729.66666664007,0.0,54310.38666664007,152.33333333333334,0.0,117775.39523809524,-176.63658333363233,117350.81761293844,155.97333333333333,467.92,1.0,6.854999999984858,5.826749999987129,24267.448333306256,0.0,4415.914583340808,4423.19019841411,33106.55311506117,152.33333333333334,152.33333333333334,0.0,0.0,36081.52174999406,-176.63658333362935,35656.944124993766,155.97333333333333,467.92,1.0,6.854999999985001,5.826749999987251,24267.448333306515,0.0,0.0,2401.989333333333,26669.43766663985,152.33333333333334,152.33333333333334,0.0,0.0,0.0,117775.39523809524,-176.6365833336294,115494.48669599084,155.97333333333333,467.92,1.0,6.854999999985001,5.826749999987251,24267.448333306515,0.0,4415.914583340735,0.0,4423.19019841411,33106.55311506136,152.33333333333334,152.33333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-176.6365833336294,35656.944125008114,155.97333333333333,467.91999999999996,1.0,6.854999999985001,5.826749999987251,24267.448333306515,0.0,0.0,0.0,2401.989333333333,26669.437666639846,152.33333333333334,152.33333333333334,0.0,0.0,0.0
2023-01-24 04:00:00,0.0,78.5,0.788425,91,0.0,0.0,0.0,0.0,71746.67500000002,71746.67500000002,0.0,0.0,0.0,11382.5,0.0,83129.17500000002,145.0,0.0,117775.39523809524,-396.8204166666694,117174.18102960482,262.80833333333334,788.425,1.0,6.5249999999998645,5.546249999999884,32525.166666666664,0.0,9920.510416666735,7452.884536212695,49898.5616195461,145.0,145.0,0.0,0.0,36081.52174999406,-396.8204166666667,35480.307541660135,262.80833333333334,788.425,1.0,6.525,5.546250000000001,32525.166666666664,0.0,0.0,4126.090833333333,36651.2575,145.0,145.0,0.0,0.0,0.0,117775.39523809524,-396.8204166666667,115317.8501126572,262.80833333333334,788.425,1.0,6.525,5.546250000000001,32525.166666666664,0.0,9920.510416666668,0.0,7452.884536212695,49898.56161954602,145.0,145.0,0.0,0.0,0.0,0.0,36081.52175000841,-396.8204166666667,35480.30754167448,262.80833333333334,788.425,1.0,6.525,5.546250000000001,32525.166666666664,0.0,0.0,0.0,4126.090833333333,36651.2575,145.0,145.0,0.0,0.0,0.0
2023-01-24 05:00:00,0.0,78.0,1.336735,91,0.0,0.0,0.0,0.0,121642.885,121642.885,0.0,0.0,0.0,11817.0,0.0,133459.885,151.5,0.0,117775.39523809524,-756.5867916666693,116777.36061293817,445.5783333333333,1336.735,1.0,6.817499999999861,5.794874999999882,47103.87499999975,0.0,18914.669791666733,12635.991515381014,78654.53630704749,151.5,151.5,0.0,0.0,36081.52174999406,-756.5867916666666,35083.487124993466,445.5783333333333,1336.735,1.0,6.8175,5.794874999999999,47103.87499999999,0.0,0.0,6951.021999999999,54054.89699999999,151.5,151.5,0.0,0.0,0.0,117775.39523809524,-756.5867916666666,114921.02969599054,445.5783333333333,1336.735,1.0,6.8175,5.794874999999999,47103.87499999999,0.0,18914.669791666667,0.0,12635.991515381014,78654.53630704767,151.5,151.5,0.0,0.0,0.0,0.0,36081.52175000841,-756.5867916666666,35083.487125007814,445.5783333333333,1336.735,1.0,6.8175,5.794874999999999,47103.87499999999,0.0,0.0,0.0,6951.021999999999,54054.89699999999,151.5,151.5,0.0,0.0,0.0
2023-01-24 06:00:00,0.0,75.0,1.580445,91,0.0,0.0,0.0,0.0,143820.49500000002,143820.49500000002,0.0,0.0,0.0,11337.5,0.0,155157.99500000002,151.16666666666666,0.0,117775.39523809524,-919.3562083330398,116020.77382127148,526.8149999999999,1580.4449999999997,1.0,6.8025000000148585,5.78212500001263,51358.81250002587,0.0,22983.905208326,14939.752165183336,89282.46987353521,151.16666666666666,151.16666666666666,0.0,0.0,36081.52174999406,-919.3562083330372,34326.9003333268,526.8149999999999,1580.4449999999997,1.0,6.802500000015,5.7821250000127495,51358.81250002612,0.0,0.0,7902.224999999997,59261.03750002612,151.16666666666666,151.16666666666666,0.0,0.0,0.0,117775.39523809524,-919.3562083330372,114164.44290432388,526.8149999999999,1580.4449999999997,1.0,6.802500000015,5.7821250000127495,51358.81250002612,0.0,22983.905208325927,0.0,14939.752165183336,89282.46987353539,151.16666666666666,151.16666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-919.3562083330371,34326.900333341146,526.8149999999999,1580.4449999999997,1.0,6.802500000015,5.7821250000127495,51358.81250002612,0.0,0.0,0.0,7902.224999999997,59261.03750002612,151.16666666666666,151.16666666666666,0.0,0.0,0.0
2023-01-24 07:00:00,0.0,71.5,1.593265,91,0.0,0.0,0.0,0.0,144987.115,144987.115,0.0,0.0,0.0,10784.583333308708,0.0,155771.6983333087,150.83333333333334,0.0,117775.39523809524,-928.198958333632,115101.41761293844,531.0883333333334,1593.265,1.0,6.787499999984865,5.769374999987135,49242.70541664154,0.0,23204.9739583408,15060.938048119886,87508.61742310223,150.83333333333334,150.83333333333334,0.0,0.0,36081.52174999406,-928.1989583336294,33407.54412499376,531.0883333333334,1593.265,1.0,6.787499999985001,5.76937499998725,49242.705416641766,0.0,0.0,7594.563166666665,56837.26858330843,150.83333333333334,150.83333333333334,0.0,0.0,0.0,117775.39523809524,-928.1989583336294,113245.08669599085,531.0883333333334,1593.265,1.0,6.787499999985001,5.76937499998725,49242.705416641766,0.0,23204.97395834073,0.0,15060.938048119886,87508.61742310239,150.83333333333334,150.83333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-928.1989583336294,33407.54412500811,531.0883333333334,1593.265,1.0,6.787499999985001,5.76937499998725,49242.705416641766,0.0,0.0,0.0,7594.563166666665,56837.26858330843,150.83333333333334,150.83333333333334,0.0,0.0,0.0
2023-01-24 08:00:00,0.0,69.5,1.649925,91,0.0146070086083605,0.0,0.0,0.0,150143.17500000002,150143.17500000002,0.0,0.0,0.0,10355.5,0.0,160498.67500000002,149.0,0.0,117775.39523809524,-967.6007500000026,114173.21865460482,549.975,1649.9250000000002,1.0,6.70499999999987,5.69924999999989,49044.7599999998,0.0,24190.018750000065,15596.538058040693,88831.31680804056,149.0,149.0,0.0,0.0,36081.52174999406,-967.60075,32479.34516666013,549.975,1649.9250000000002,1.0,6.705,5.69925,49044.76,0.0,0.0,7644.652499999999,56689.4125,149.0,149.0,0.0,0.0,0.0,117775.39523809524,-967.60075,112316.88773765722,549.975,1649.9250000000002,1.0,6.705,5.69925,49044.76,0.0,24190.018750000003,0.0,15596.538058040693,88831.31680804069,149.0,149.0,0.0,0.0,0.0,0.0,36081.52175000841,-967.6007500000001,32479.34516667448,549.975,1649.9250000000002,1.0,6.705,5.69925,49044.76,0.0,0.0,0.0,7644.652499999999,56689.4125,149.0,149.0,0.0,0.0,0.0
2023-01-24 09:00:00,0.1565,68.0,1.71229,91,0.099709572506766,0.0,10642.0,0.0,155818.39,166460.39,156.5,0.0,0.0,9837.333333333332,0.0,165655.72333333336,144.66666666666666,0.0,117775.39523809524,-1013.0264999997062,113205.61790460482,570.7633333333333,1712.29,1.0,6.510000000014881,5.533500000012649,49091.9200000235,0.0,25325.662499992653,16186.066731155955,90603.64923117212,144.66666666666666,144.66666666666666,0.0,0.0,36081.52174999406,-1013.026499999704,31511.744416660127,570.7633333333333,1712.29,1.0,6.510000000014999,5.533500000012749,49091.92000002368,0.0,0.0,7762.381333333331,56854.30133335701,144.66666666666666,144.66666666666666,0.0,0.0,0.0,117775.39523809524,-1013.026499999704,111349.28698765722,570.7633333333333,1712.29,1.0,6.510000000014999,5.533500000012749,49091.92000002368,0.0,25325.6624999926,0.0,16186.066731155955,90603.64923117224,144.66666666666666,144.66666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-1013.0264999997039,31511.74441667448,570.7633333333333,1712.29,1.0,6.510000000014999,5.533500000012749,49091.92000002368,0.0,0.0,0.0,7762.381333333331,56854.30133335701,144.66666666666666,144.66666666666666,0.0,0.0,0.0
2023-01-24 10:00:00,1.973833333333333,67.5,1.691685,91,0.2150842730204264,0.0,133233.74999977474,0.0,153943.33500000002,287177.0849997748,1973.833333333333,0.0,0.0,10102.5,0.0,164045.83500000002,149.66666666666666,0.0,117775.39523809524,-994.8485833330394,112192.59140460512,563.895,1691.685,1.0,6.735000000014879,5.724750000012647,48620.02500002332,0.0,24871.214583325986,15991.29020089796,89482.52978424726,149.66666666666666,149.66666666666666,0.0,0.0,36081.52174999406,-994.8485833330373,30498.717916660426,563.895,1691.685,1.0,6.735000000015,5.72475000001275,48620.02500002351,0.0,0.0,7612.582499999998,56232.60750002351,149.66666666666666,149.66666666666666,0.0,0.0,0.0,117775.39523809524,-994.8485833330373,110336.26048765752,563.895,1691.685,1.0,6.735000000015,5.72475000001275,48620.02500002351,0.0,24871.21458332593,0.0,15991.29020089796,89482.5297842474,149.66666666666666,149.66666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-994.8485833330373,30498.717916674777,563.895,1691.685,1.0,6.735000000015,5.72475000001275,48620.02500002351,0.0,0.0,0.0,7612.582499999998,56232.60750002351,149.66666666666666,149.66666666666666,0.0,0.0,0.0
2023-01-24 11:00:00,0.1183333333333333,67.5,1.5332549999999998,91,0.3092747001973992,0.0,7987.499999977081,0.0,139526.205,147513.70499997708,118.3333333333333,0.0,0.0,10023.75,0.0,149549.955,148.5,0.0,117775.39523809524,-890.2648750000023,111197.74282127208,511.085,1533.255,1.0,6.682499999999887,5.680124999999904,44973.05624999983,0.0,22256.62187500006,14493.670900302244,81723.34902530213,148.5,148.5,0.0,0.0,36081.52174999406,-890.2648750000001,29503.869333327384,511.085,1533.255,1.0,6.6825,5.680125,44973.05625,0.0,0.0,6899.647499999999,51872.70375,148.5,148.5,0.0,0.0,0.0,117775.39523809524,-890.2648750000001,109341.4119047619,511.085,1533.255,1.0,6.6825,5.680125,44973.05625,0.0,22256.621875,0.0,14493.670900302244,81723.34902530225,148.5,148.5,0.0,0.0,0.0,0.0,36081.52175000841,-890.2648750000001,29503.86933334174,511.08500000000004,1533.255,1.0,6.6825,5.680125,44973.05625,0.0,0.0,0.0,6899.647499999999,51872.70375,148.5,148.5,0.0,0.0,0.0
2023-01-24 12:00:00,0.0653333333333333,75.0,1.31674,91,0.3510121363452357,0.0,4899.999999997453,0.0,119823.34,124723.33999999744,65.3333333333333,0.0,0.0,11787.5,0.0,131610.84,157.16666666666666,0.0,117775.39523809524,-738.2233749997076,110307.47794627208,438.91333333333336,1316.74,1.0,7.072500000014821,6.0116250000125975,45236.437500025815,0.0,18455.58437499269,12446.981240083336,76139.00311510183,157.16666666666666,157.16666666666666,0.0,0.0,36081.52174999406,-738.223374999704,28613.604458327383,438.91333333333336,1316.74,1.0,7.072500000014999,6.011625000012749,45236.43750002613,0.0,0.0,6583.699999999999,51820.137500026125,157.16666666666666,157.16666666666666,0.0,0.0,0.0,117775.39523809524,-738.223374999704,108451.1470293245,438.91333333333336,1316.74,1.0,7.072500000014999,6.011625000012749,45236.43750002613,0.0,18455.5843749926,0.0,12446.981240083336,76139.00311510207,157.16666666666666,157.16666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-738.223374999704,28613.60445834174,438.91333333333336,1316.74,1.0,7.072500000014999,6.011625000012749,45236.43750002613,0.0,0.0,0.0,6583.699999999999,51820.137500026125,157.16666666666666,157.16666666666666,0.0,0.0,0.0
2023-01-24 13:00:00,1.0570000000000002,78.5,1.196395,91,0.3389216225778954,0.0,82974.5,0.0,108871.945,191846.445,1057.0000000000002,0.0,0.0,11604.916666639512,0.0,120476.86166663952,147.83333333333334,0.0,117775.39523809524,-666.2837083336323,109569.25457127237,398.79833333333335,1196.395,1.0,6.652499999984857,5.654624999987129,43432.807083305735,0.0,16657.092708340806,11309.374759428212,71399.27455107476,147.83333333333334,147.83333333333334,0.0,0.0,36081.52174999406,-666.2837083336294,27875.38108332768,398.79833333333335,1196.395,1.0,6.652499999985001,5.65462499998725,43432.80708330599,0.0,0.0,6261.133833333332,49693.94091663932,147.83333333333334,147.83333333333334,0.0,0.0,0.0,117775.39523809524,-666.2837083336294,107712.92365432478,398.79833333333335,1196.395,1.0,6.652499999985001,5.65462499998725,43432.80708330599,0.0,16657.092708340737,0.0,11309.374759428212,71399.27455107494,147.83333333333334,147.83333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-666.2837083336294,27875.381083342036,398.79833333333335,1196.395,1.0,6.652499999985001,5.65462499998725,43432.80708330599,0.0,0.0,0.0,6261.1338333333315,49693.94091663932,147.83333333333334,147.83333333333334,0.0,0.0,0.0
2023-01-24 14:00:00,2.595,76.0,1.1017,91,0.2755194013546675,0.0,197220.0,0.0,100254.69999999998,297474.69999999995,2595.0,0.0,0.0,10956.666666666666,0.0,111211.36666666664,144.16666666666666,0.0,117775.39523809524,-606.4106249997059,108902.97086293872,367.23333333333335,1101.7,1.0,6.487500000014902,5.514375000012667,39359.45,0.0,15160.265624992648,10414.234573416024,64933.95019840867,144.16666666666666,144.16666666666666,0.0,0.0,36081.52174999406,-606.4106249997039,27209.09737499405,367.23333333333335,1101.7,1.0,6.487500000014999,5.514375000012749,39359.45,0.0,0.0,5581.946666666666,44941.39666666666,144.16666666666666,144.16666666666666,0.0,0.0,0.0,117775.39523809524,-606.4106249997039,107046.63994599116,367.23333333333335,1101.7,1.0,6.487500000014999,5.514375000012749,39359.45,0.0,15160.2656249926,0.0,10414.234573416024,64933.950198408624,144.16666666666666,144.16666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-606.4106249997039,27209.09737500841,367.23333333333335,1101.7,1.0,6.487500000014999,5.514375000012749,39359.450000026474,0.0,0.0,0.0,5581.946666666666,44941.39666669314,144.16666666666666,144.16666666666666,0.0,0.0,0.0
2023-01-24 15:00:00,0.0168333333333333,76.5,1.044555,91,0.1798417102781116,0.0,1287.7499999974025,0.0,95054.505,96342.2549999974,16.8333333333333,0.0,0.0,11436.75,0.0,106491.255,149.5,0.0,117775.39523809524,-563.5766250000024,108296.56023793902,348.185,1044.555,1.0,6.727499999999879,5.718374999999897,38587.55624999978,0.0,14089.41562500006,9874.049918157913,62551.02179315776,149.5,149.5,0.0,0.0,36081.52174999406,-563.576625,26602.686749994347,348.185,1044.555,1.0,6.7275,5.718375,38587.55625,0.0,0.0,5327.230499999999,43914.78675,149.5,149.5,0.0,0.0,0.0,117775.39523809524,-563.576625,106440.22932099144,348.185,1044.555,1.0,6.7275,5.718375,38587.55625,0.0,14089.415625,0.0,9874.049918157913,62551.02179315792,149.5,149.5,0.0,0.0,0.0,0.0,36081.52175000841,-563.576625,26602.686750008703,348.185,1044.555,1.0,6.7275,5.718375,38587.55625,0.0,0.0,0.0,5327.230499999999,43914.78675,149.5,149.5,0.0,0.0,0.0
2023-01-24 16:00:00,0.0,77.5,1.02691,91,0.0578141024581387,0.0,0.0,0.0,93448.81,93448.81,0.0,0.0,0.0,11534.583333306811,0.0,104983.3933333068,148.83333333333334,0.0,117775.39523809524,-552.4054583336318,107732.98361293902,342.30333333333334,1026.91,1.0,6.697499999984881,5.692874999987149,38582.14791663946,0.0,13810.136458340796,9707.25390377294,62099.5382787532,148.83333333333334,148.83333333333334,0.0,0.0,36081.52174999406,-552.4054583336294,26039.110124994342,342.30333333333334,1026.91,1.0,6.697499999985001,5.692874999987251,38582.14791663968,0.0,0.0,5305.701666666666,43887.84958330634,148.83333333333334,148.83333333333334,0.0,0.0,0.0,117775.39523809524,-552.4054583336294,105876.65269599143,342.30333333333334,1026.91,1.0,6.697499999985001,5.692874999987251,38582.14791663968,0.0,13810.136458340736,0.0,9707.25390377294,62099.53827875335,148.83333333333334,148.83333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-552.4054583336294,26039.1101250087,342.30333333333334,1026.91,1.0,6.697499999985001,5.692874999987251,38582.147916639675,0.0,0.0,0.0,5305.701666666666,43887.84958330634,148.83333333333334,148.83333333333334,0.0,0.0,0.0
2023-01-24 17:00:00,0.0,78.5,1.11665,91,0.0061062393130129,0.0,0.0,0.0,101615.15,101615.15,0.0,0.0,0.0,11761.91666663966,0.0,113377.06666663966,149.83333333333334,0.0,117775.39523809524,-611.3438750002988,107180.5781546054,372.2166666666666,1116.65,1.0,6.742499999984869,5.731124999987138,41510.21124997242,0.0,15283.59687500747,10555.555084328766,67349.36320930865,149.83333333333334,149.83333333333334,0.0,0.0,36081.52174999406,-611.3438750002961,25486.70466666072,372.2166666666666,1116.65,1.0,6.742499999985001,5.731124999987251,41510.21124997266,0.0,0.0,5843.801666666665,47354.01291663932,149.83333333333334,149.83333333333334,0.0,0.0,0.0,117775.39523809524,-611.3438750002961,105324.24723765782,372.2166666666666,1116.65,1.0,6.742499999985001,5.731124999987251,41510.21124997266,0.0,15283.596875007404,0.0,10555.555084328766,67349.36320930882,149.83333333333334,149.83333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-611.3438750002961,25486.704666675072,372.21666666666664,1116.65,1.0,6.742499999985001,5.731124999987251,41510.21124997266,0.0,0.0,0.0,5843.801666666665,47354.01291663932,149.83333333333334,149.83333333333334,0.0,0.0,0.0
2023-01-24 18:00:00,0.0,83.5,1.056485,91,0.0,0.0,0.0,0.0,96140.13499999998,96140.13499999998,0.0,0.0,0.0,12274.5,0.0,108414.63499999998,147.0,0.0,117775.39523809524,-573.7505833333365,106569.2342796051,352.16166666666663,1056.485,1.0,6.614999999999833,5.622749999999858,42232.35166666634,0.0,14343.764583333414,9986.822740578582,66562.93899057835,147.0,147.0,0.0,0.0,36081.52174999406,-573.7505833333332,24875.36079166042,352.16166666666663,1056.485,1.0,6.615,5.62275,42232.35166666666,0.0,0.0,5881.099833333332,48113.4515,147.0,147.0,0.0,0.0,0.0,117775.39523809524,-573.7505833333332,104712.90336265753,352.16166666666663,1056.485,1.0,6.615,5.62275,42232.35166666666,0.0,14343.76458333333,0.0,9986.822740578582,66562.93899057858,147.0,147.0,0.0,0.0,0.0,0.0,36081.52175000841,-573.7505833333332,24875.360791674775,352.16166666666663,1056.485,1.0,6.615,5.62275,42232.35166666666,0.0,0.0,0.0,5881.099833333332,48113.451499999996,147.0,147.0,0.0,0.0,0.0
2023-01-24 19:00:00,0.0,82.0,0.605865,91,0.0,0.0,0.0,0.0,55133.715,55133.715,0.0,0.0,0.0,11780.666666666666,0.0,66914.38166666667,143.66666666666666,0.0,117775.39523809524,-276.2980833330391,105995.48369627177,201.955,605.865,1.0,6.465000000014909,5.495250000012672,28871.10666669506,0.0,6907.452083325977,5727.167313989923,41505.72606401096,143.66666666666666,143.66666666666666,0.0,0.0,36081.52174999406,-276.2980833330373,24301.610208327085,201.955,605.865,1.0,6.465000000014999,5.495250000012749,28871.106666695232,0.0,0.0,3312.0619999999994,32183.16866669523,143.66666666666666,143.66666666666666,0.0,0.0,0.0,117775.39523809524,-276.2980833330373,104139.1527793242,201.955,605.865,1.0,6.465000000014999,5.495250000012749,28871.106666695232,0.0,6907.452083325933,0.0,5727.167313989923,41505.72606401108,143.66666666666666,143.66666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-276.2980833330373,24301.61020834144,201.955,605.865,1.0,6.465000000014999,5.495250000012749,28871.106666695232,0.0,0.0,0.0,3312.0619999999994,32183.16866669523,143.66666666666666,143.66666666666666,0.0,0.0,0.0
2023-01-24 20:00:00,0.0,83.5,0.24938,91,0.0,0.0,0.0,0.0,22693.58,22693.58,0.0,0.0,0.0,12469.33333330459,0.0,35162.91333330459,149.33333333333334,0.0,117775.39523809524,-33.60800000029869,105719.18561293872,83.12666666666667,249.38,1.0,6.719999999984868,5.711999999987137,19971.52999997065,0.0,840.2,2357.3584623023394,23169.088462273,149.33333333333334,149.33333333333334,0.0,0.0,36081.52174999406,-33.60800000029607,24025.31212499405,83.12666666666667,249.38,1.0,6.719999999985001,5.711999999987251,19971.52999997092,0.0,0.0,1388.215333333333,21359.745333304247,149.33333333333334,149.33333333333334,0.0,0.0,0.0,117775.39523809524,-33.60800000029607,103862.85469599116,83.12666666666667,249.38,1.0,6.719999999985001,5.711999999987251,19971.529999970917,0.0,840.2,0.0,2357.3584623023394,23169.08846227325,149.33333333333334,149.33333333333334,0.0,0.0,0.0,0.0,36081.52175000841,-33.60800000029607,24025.312125008404,83.12666666666667,249.38,1.0,6.719999999985001,5.711999999987251,19971.529999970913,0.0,0.0,0.0,1388.215333333333,21359.745333304247,149.33333333333334,149.33333333333334,0.0,0.0,0.0
2023-01-24 21:00:00,0.0,76.5,0.251195,91,0.0,0.0,0.0,0.0,22858.745,22858.745,0.0,0.0,0.0,11411.25,0.0,34269.994999999995,149.16666666666666,0.0,117775.39523809524,-34.966041666373314,105685.57761293842,83.73166666666667,251.195,1.0,6.712500000014864,5.705625000012634,18330.228750026406,0.0,874.1510416593328,2374.515434028536,21578.89522571428,149.16666666666666,149.16666666666666,0.0,0.0,36081.52174999406,-34.966041666370614,23991.70412499376,83.73166666666667,251.195,1.0,6.712500000015,5.70562500001275,18330.22875002665,0.0,0.0,1281.0944999999997,19611.32325002665,149.16666666666666,149.16666666666666,0.0,0.0,0.0,117775.39523809524,-34.966041666370614,103829.24669599086,83.73166666666667,251.195,1.0,6.712500000015,5.70562500001275,18330.22875002665,0.0,874.1510416592654,0.0,2374.5154340285358,21578.89522571445,149.16666666666666,149.16666666666666,0.0,0.0,0.0,0.0,36081.52175000841,-34.966041666370614,23991.70412500811,83.73166666666667,251.195,1.0,6.712500000015,5.70562500001275,18330.22875002665,0.0,0.0,0.0,1281.0944999999997,19611.32325002665,149.16666666666666,149.16666666666666,0.0,0.0,0.0
